Station,Date,Amount.mm.,SofG,Deficit.mm.,Runoff.mm.,Period.Hrs.,Freq
"Hamilton, Ruakura 2 Ews",2021-12-17,2.2,NA,47.4,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-18,0,NA,51.8,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-19,0,NA,56.2,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-20,0,NA,60.6,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-21,0,NA,65,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-22,0,NA,69.4,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-23,0,NA,73.8,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-24,0,NA,78.2,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-25,0,NA,82.5,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-26,0,NA,86.4,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-27,0,NA,90.2,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-28,0,NA,93.7,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-29,2.8,NA,94.2,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-30,0,NA,97.5,0,24,D
"Hamilton, Ruakura 2 Ews",2021-12-31,0,NA,100.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-01,0,NA,103.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-02,0,NA,106.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-03,0,NA,109.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-04,0,NA,112.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-05,0,NA,115.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-06,0,NA,118,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-07,0.2,NA,120.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-08,0,NA,122.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-09,0,NA,124.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-10,0,NA,126.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-11,0,NA,127.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-12,0,NA,129.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-13,0,NA,130.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-14,0,NA,132.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-15,0,NA,133.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-16,0,NA,134.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-17,0,NA,135.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-18,0,NA,136.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-19,0,NA,137.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-20,0,NA,138.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-21,1,NA,138.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-22,0,NA,139.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-23,0,NA,140.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-24,0,NA,140.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-25,5.2,NA,136.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-26,0,NA,137.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-27,0,NA,138.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-28,0,NA,139,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-29,0,NA,139.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-30,0,NA,140.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-01-31,0,NA,141.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-01,0,NA,141.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-02,0,NA,142.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-03,0,NA,142.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-04,0,NA,143.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-05,0,NA,143.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-06,0,NA,143.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-07,57.8,NA,86.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-08,33.8,NA,56.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-09,0,NA,60.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-10,0,NA,64.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-11,0,NA,68.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-12,21.6,NA,51.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-13,0.2,NA,55.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-14,0,NA,59.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-15,0,NA,63.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-16,0,NA,67.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-17,0,NA,71.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-18,0,NA,75.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-19,0,NA,80,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-20,0,NA,83.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-21,3.6,NA,84,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-22,4.6,NA,83.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-23,0,NA,86.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-24,0,NA,90.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-25,0,NA,93.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-26,0,NA,96.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-27,0,NA,99.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-02-28,0,NA,102.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-01,0,NA,105.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-02,0,NA,107.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-03,0,NA,109.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-04,0,NA,111,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-05,0,NA,112.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-06,0,NA,114.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-07,0,NA,116.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-08,0,NA,117.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-09,0,NA,119.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-10,0,NA,120.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-11,0,NA,121.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-12,0,NA,123.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-13,0,NA,124.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-14,0,NA,125.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-15,0,NA,126.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-16,0,NA,127.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-17,0,NA,128.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-18,0,NA,129.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-19,0,NA,130.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-20,3.2,NA,128.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-21,8.2,NA,121.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-22,56.2,NA,66.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-23,0,NA,69.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-24,0.4,NA,72.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-25,2.4,NA,73.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-26,0.2,NA,77.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-27,0,NA,80.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-28,0,NA,83.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-29,0,NA,86.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-30,0,NA,89.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-03-31,0,NA,92.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-01,0,NA,95,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-02,0,NA,96.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-03,0,NA,98,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-04,0,NA,99.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-05,0,NA,100.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-06,7.2,NA,94.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-07,1.2,NA,95.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-08,0,NA,96.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-09,0,NA,98.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-10,0,NA,99.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-11,0,NA,100.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-12,0,NA,102.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-13,3,NA,100.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-14,0,NA,101.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-15,0,NA,103.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-16,0,NA,104.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-17,0,NA,105.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-18,0,NA,106.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-19,0.2,NA,107.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-20,0,NA,108.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-21,0,NA,110,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-22,0.8,NA,110.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-23,0.2,NA,111.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-24,0.4,NA,111.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-25,0.4,NA,112.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-26,0,NA,113.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-27,0,NA,114.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-28,0,NA,115.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-29,0,NA,116.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-04-30,0,NA,117.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-01,0,NA,118.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-02,0,NA,118.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-03,0,NA,118.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-04,0,NA,119.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-05,0,NA,119.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-06,0,NA,120.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-07,0,NA,120.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-08,0,NA,120.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-09,0,NA,121.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-10,16.8,NA,104.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-11,0,NA,105.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-12,0,NA,106.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-13,0,NA,106.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-14,0,NA,107.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-15,0.4,NA,107.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-16,11,NA,96.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-17,2.4,NA,95.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-18,14.2,NA,81.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-19,0.2,NA,82.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-20,23.8,NA,59.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-21,10,NA,50.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-22,0.4,NA,51.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-23,6.4,NA,45.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-24,0.2,NA,46.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-25,0.2,NA,47.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-26,0,NA,48.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-27,0,NA,49.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-28,0,NA,50.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-29,0,NA,51.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-30,18.8,NA,33.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-05-31,8.2,NA,26.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-01,26.2,NA,1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-02,0.2,NA,1.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-03,15.6,NA,0,13.4,24,D
"Hamilton, Ruakura 2 Ews",2022-06-04,2.6,NA,0,1.9,24,D
"Hamilton, Ruakura 2 Ews",2022-06-05,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-06,6.4,NA,0,5,24,D
"Hamilton, Ruakura 2 Ews",2022-06-07,3.2,NA,0,2.5,24,D
"Hamilton, Ruakura 2 Ews",2022-06-08,4.2,NA,0,3.5,24,D
"Hamilton, Ruakura 2 Ews",2022-06-09,0.2,NA,0.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-10,7.2,NA,0,6,24,D
"Hamilton, Ruakura 2 Ews",2022-06-11,12.2,NA,0,11.5,24,D
"Hamilton, Ruakura 2 Ews",2022-06-12,21.2,NA,0,20.5,24,D
"Hamilton, Ruakura 2 Ews",2022-06-13,17.4,NA,0,16.7,24,D
"Hamilton, Ruakura 2 Ews",2022-06-14,10.8,NA,0,10.1,24,D
"Hamilton, Ruakura 2 Ews",2022-06-15,3.4,NA,0,2.7,24,D
"Hamilton, Ruakura 2 Ews",2022-06-16,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-17,3.4,NA,0,2,24,D
"Hamilton, Ruakura 2 Ews",2022-06-18,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-19,42.6,NA,0,41.2,24,D
"Hamilton, Ruakura 2 Ews",2022-06-20,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-21,0,NA,1.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-22,0,NA,2.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-23,0,NA,2.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-24,0,NA,3.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-25,1.6,NA,2.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-26,1.2,NA,2.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-27,0,NA,2.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-28,0,NA,3.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-29,0,NA,4.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-06-30,3.2,NA,1.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-01,0,NA,2.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-02,0,NA,3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-03,0,NA,3.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-04,0,NA,4.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-05,0,NA,5.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-06,30,NA,0,24.2,24,D
"Hamilton, Ruakura 2 Ews",2022-07-07,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-08,25.4,NA,0,24,24,D
"Hamilton, Ruakura 2 Ews",2022-07-09,26.8,NA,0,26.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-10,5.6,NA,0,4.9,24,D
"Hamilton, Ruakura 2 Ews",2022-07-11,6.4,NA,0,5.7,24,D
"Hamilton, Ruakura 2 Ews",2022-07-12,22.4,NA,0,21.7,24,D
"Hamilton, Ruakura 2 Ews",2022-07-13,17,NA,0,16.3,24,D
"Hamilton, Ruakura 2 Ews",2022-07-14,3.4,NA,0,2.7,24,D
"Hamilton, Ruakura 2 Ews",2022-07-15,14.6,NA,0,13.9,24,D
"Hamilton, Ruakura 2 Ews",2022-07-16,3.8,NA,0,3.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-17,0.4,NA,0.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-18,0,NA,1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-19,0.6,NA,1.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-20,0.4,NA,1.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-21,6.2,NA,0,4.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-22,1,NA,0,0.3,24,D
"Hamilton, Ruakura 2 Ews",2022-07-23,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-24,0,NA,1.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-25,3.4,NA,0,1.3,24,D
"Hamilton, Ruakura 2 Ews",2022-07-26,11.8,NA,0,11.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-27,10.8,NA,0,10.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-28,2.8,NA,0,2.1,24,D
"Hamilton, Ruakura 2 Ews",2022-07-29,10.2,NA,0,9.5,24,D
"Hamilton, Ruakura 2 Ews",2022-07-30,0,NA,0.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-07-31,2.6,NA,0,1.2,24,D
"Hamilton, Ruakura 2 Ews",2022-08-01,1.4,NA,0,0.7,24,D
"Hamilton, Ruakura 2 Ews",2022-08-02,0,NA,1.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-03,0,NA,2.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-04,0,NA,3.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-05,0,NA,4.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-06,0,NA,5.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-07,9.4,NA,0,2.5,24,D
"Hamilton, Ruakura 2 Ews",2022-08-08,7.2,NA,0,6.1,24,D
"Hamilton, Ruakura 2 Ews",2022-08-09,0.2,NA,0.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-10,0.4,NA,1.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-11,0,NA,2.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-12,0,NA,4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-13,0,NA,5.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-14,0,NA,6.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-15,0,NA,7.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-16,0,NA,8.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-17,2.2,NA,7.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-18,11.4,NA,0,2.7,24,D
"Hamilton, Ruakura 2 Ews",2022-08-19,14.4,NA,0,13.3,24,D
"Hamilton, Ruakura 2 Ews",2022-08-20,6,NA,0,4.9,24,D
"Hamilton, Ruakura 2 Ews",2022-08-21,1.4,NA,0,0.3,24,D
"Hamilton, Ruakura 2 Ews",2022-08-22,2.4,NA,0,1.3,24,D
"Hamilton, Ruakura 2 Ews",2022-08-23,6,NA,0,4.9,24,D
"Hamilton, Ruakura 2 Ews",2022-08-24,0,NA,1.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-25,0,NA,2.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-26,32.8,NA,0,29.4,24,D
"Hamilton, Ruakura 2 Ews",2022-08-27,5,NA,0,3.9,24,D
"Hamilton, Ruakura 2 Ews",2022-08-28,0,NA,1.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-29,0,NA,2.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-30,0,NA,3.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-08-31,0,NA,4.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-01,0,NA,5.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-02,0,NA,7.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-03,0,NA,9.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-04,8.2,NA,3.4,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-05,1.2,NA,4.1,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-06,48.8,NA,0,42.7,24,D
"Hamilton, Ruakura 2 Ews",2022-09-07,0,NA,1.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-08,0,NA,3.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-09,0,NA,5.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-10,1.2,NA,6.6,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-11,4.6,NA,3.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-12,5.4,NA,0.5,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-13,4.2,NA,0,1.8,24,D
"Hamilton, Ruakura 2 Ews",2022-09-14,6.8,NA,0,4.9,24,D
"Hamilton, Ruakura 2 Ews",2022-09-15,1,NA,0.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-16,0,NA,2.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-17,0,NA,4.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-18,0,NA,6.8,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-19,0,NA,8.7,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-20,16.8,NA,0,6.1,24,D
"Hamilton, Ruakura 2 Ews",2022-09-21,5.6,NA,0,3.7,24,D
"Hamilton, Ruakura 2 Ews",2022-09-22,0,NA,1.9,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-23,11.4,NA,0,7.5,24,D
"Hamilton, Ruakura 2 Ews",2022-09-24,0.6,NA,1.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-25,0,NA,3.3,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-26,0,NA,5.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-27,0,NA,7.2,0,24,D
"Hamilton, Ruakura 2 Ews",2022-09-28,0,NA,9.1,0,24,D
Maungaraki 3,2021-09-13,7.2,NA,7.1,0,24,D
Maungaraki 3,2021-09-14,7.4,NA,1.5,0,24,D
Maungaraki 3,2021-09-15,0,NA,3.3,0,24,D
Maungaraki 3,2021-09-16,0,NA,5.1,0,24,D
Maungaraki 3,2021-09-17,2.6,NA,4.3,0,24,D
Maungaraki 3,2021-09-18,5,NA,1.2,0,24,D
Maungaraki 3,2021-09-19,0,NA,3,0,24,D
Maungaraki 3,2021-09-20,6.8,NA,0,2,24,D
Maungaraki 3,2021-09-21,0,NA,1.8,0,24,D
Maungaraki 3,2021-09-22,2,NA,1.6,0,24,D
Maungaraki 3,2021-09-23,22.6,NA,0,19.1,24,D
Maungaraki 3,2021-09-24,6,NA,0,4.2,24,D
Maungaraki 3,2021-09-25,0,NA,1.8,0,24,D
Maungaraki 3,2021-09-26,1,NA,2.6,0,24,D
Maungaraki 3,2021-09-27,8.2,NA,0,3.7,24,D
Maungaraki 3,2021-09-28,1.4,NA,0.4,0,24,D
Maungaraki 3,2021-09-29,0,NA,2.2,0,24,D
Maungaraki 3,2021-09-30,0,NA,4.1,0,24,D
Maungaraki 3,2021-10-01,0,NA,5.9,0,24,D
Maungaraki 3,2021-10-02,0,NA,8.5,0,24,D
Maungaraki 3,2021-10-03,0,NA,11.1,0,24,D
Maungaraki 3,2021-10-04,3.4,NA,10.3,0,24,D
Maungaraki 3,2021-10-05,4.8,NA,8.1,0,24,D
Maungaraki 3,2021-10-06,0.2,NA,10.5,0,24,D
Maungaraki 3,2021-10-07,0.4,NA,12.7,0,24,D
Maungaraki 3,2021-10-08,3.6,NA,11.7,0,24,D
Maungaraki 3,2021-10-09,0,NA,14.3,0,24,D
Maungaraki 3,2021-10-10,0,NA,16.9,0,24,D
Maungaraki 3,2021-10-11,0,NA,19.5,0,24,D
Maungaraki 3,2021-10-12,19.8,NA,2.3,0,24,D
Maungaraki 3,2021-10-13,16.8,NA,0,11.9,24,D
Maungaraki 3,2021-10-14,11.6,NA,0,9,24,D
Maungaraki 3,2021-10-15,0.2,NA,2.4,0,24,D
Maungaraki 3,2021-10-16,0,NA,5,0,24,D
Maungaraki 3,2021-10-17,0,NA,7.6,0,24,D
Maungaraki 3,2021-10-18,8.8,NA,1.4,0,24,D
Maungaraki 3,2021-10-19,0,NA,4,0,24,D
Maungaraki 3,2021-10-20,0,NA,6.6,0,24,D
Maungaraki 3,2021-10-21,0,NA,9.2,0,24,D
Maungaraki 3,2021-10-22,0,NA,11.8,0,24,D
Maungaraki 3,2021-10-23,0,NA,14.4,0,24,D
Maungaraki 3,2021-10-24,0,NA,17,0,24,D
Maungaraki 3,2021-10-25,12,NA,7.6,0,24,D
Maungaraki 3,2021-10-26,0.2,NA,10,0,24,D
Maungaraki 3,2021-10-27,0.4,NA,12.2,0,24,D
Maungaraki 3,2021-10-28,0.2,NA,14.6,0,24,D
Maungaraki 3,2021-10-29,7.8,NA,9.4,0,24,D
Maungaraki 3,2021-10-30,0.2,NA,11.8,0,24,D
Maungaraki 3,2021-10-31,2,NA,12.4,0,24,D
Maungaraki 3,2021-11-01,0.6,NA,14.4,0,24,D
Maungaraki 3,2021-11-02,0,NA,18.1,0,24,D
Maungaraki 3,2021-11-03,0.2,NA,21.5,0,24,D
Maungaraki 3,2021-11-04,1.2,NA,24,0,24,D
Maungaraki 3,2021-11-05,0.2,NA,27.5,0,24,D
Maungaraki 3,2021-11-06,2.2,NA,29,0,24,D
Maungaraki 3,2021-11-07,0,NA,32.6,0,24,D
Maungaraki 3,2021-11-08,0,NA,36.3,0,24,D
Maungaraki 3,2021-11-09,0,NA,40,0,24,D
Maungaraki 3,2021-11-10,0,NA,43.6,0,24,D
Maungaraki 3,2021-11-11,0,NA,47.3,0,24,D
Maungaraki 3,2021-11-12,0.6,NA,50.4,0,24,D
Maungaraki 3,2021-11-13,8.6,NA,45.4,0,24,D
Maungaraki 3,2021-11-14,11.6,NA,37.5,0,24,D
Maungaraki 3,2021-11-15,0,NA,41.2,0,24,D
Maungaraki 3,2021-11-16,0,NA,44.9,0,24,D
