Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
"Auckland, Henderson North",8/1/2022,0,-,124.9,0,24,D
"Auckland, Mangere 2 Ews",8/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",8/1/2022,0,-,125.6,0,24,D
"Auckland, North Shore Albany Ews",8/1/2022,0,-,117.9,0,24,D
"Auckland, Whenuapai Aws",8/1/2022,0,-,120.7,0,24,D
Leigh 2 Ews,8/1/2022,2.4,-,127.1,0,24,D
Pukekohe Ews,8/1/2022,0,-,112.3,0,24,D
Reefton Ews,8/1/2022,0,-,56.5,0,24,D
Warkworth Ews,8/1/2022,0,-,122,0,24,D
Auckland Aero,9/1/2022,0,-,130.5,0,24,D
"Auckland, Henderson North",9/1/2022,0,-,126.7,0,24,D
"Auckland, Mangere 2 Ews",9/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",9/1/2022,0,-,127.4,0,24,D
"Auckland, North Shore Albany Ews",9/1/2022,0,-,120.1,0,24,D
"Auckland, Whenuapai Aws",9/1/2022,0,-,122.8,0,24,D
Leigh 2 Ews,9/1/2022,0,-,128.9,0,24,D
Pukekohe Ews,9/1/2022,0,-,114.9,0,24,D
Reefton Ews,9/1/2022,0,-,61.7,0,24,D
Warkworth Ews,9/1/2022,1.4,-,122.8,0,24,D
Auckland Aero,10/1/2022,0,-,132.1,0,24,D
"Auckland, Henderson North",10/1/2022,0,-,128.4,0,24,D
"Auckland, Mangere 2 Ews",10/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",10/1/2022,0,-,129.1,0,24,D
"Auckland, North Shore Albany Ews",10/1/2022,0,-,122.3,0,24,D
"Auckland, Whenuapai Aws",10/1/2022,0,-,124.7,0,24,D
Leigh 2 Ews,10/1/2022,0,-,130.6,0,24,D
Pukekohe Ews,10/1/2022,0,-,117.4,0,24,D
Reefton Ews,10/1/2022,0.4,-,66.4,0,24,D
Warkworth Ews,10/1/2022,0,-,125,0,24,D
Auckland Aero,11/1/2022,0,-,133.6,0,24,D
"Auckland, Henderson North",11/1/2022,0,-,130.1,0,24,D
"Auckland, Mangere 2 Ews",11/1/2022,0,-,-,-,24,D
"Auckland, Motat Ews",11/1/2022,0,-,130.6,0,24,D
"Auckland, North Shore Albany Ews",11/1/2022,0,-,124.2,0,24,D
"Auckland, Whenuapai Aws",11/1/2022,0,-,126.5,0,24,D
Leigh 2 Ews,11/1/2022,0,-,132.1,0,24,D
Pukekohe Ews,11/1/2022,0,-,119.7,0,24,D
Reefton Ews,11/1/2022,0.2,-,71.4,0,24,D
Warkworth Ews,11/1/2022,0,-,126.9,0,24,D
Auckland Aero,12/1/2022,0.4,-,134.6,0,24,D
"Auckland, Henderson North",12/1/2022,0,-,131.5,0,24,D
"Auckland, Mangere 2 Ews",12/1/2022,0.2,-,-,-,24,D
"Auckland, Motat Ews",12/1/2022,0,-,132.1,0,24,D
"Auckland, North Shore Albany Ews",12/1/2022,0,-,126.1,0,24,D
"Auckland, Whenuapai Aws",12/1/2022,0,-,128.2,0,24,D
Leigh 2 Ews,12/1/2022,0,-,133.5,0,24,D
Pukekohe Ews,12/1/2022,0.2,-,121.6,0,24,D
Reefton Ews,12/1/2022,0,-,76.5,0,24,D
Warkworth Ews,12/1/2022,0,-,128.7,0,24,D
Auckland Aero,13/01/2022,0.2,-,135.7,0,24,D
"Auckland, Henderson North",13/01/2022,0,-,132.9,0,24,D
"Auckland, Mangere 2 Ews",13/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",13/01/2022,0,-,133.4,0,24,D
"Auckland, North Shore Albany Ews",13/01/2022,0,-,127.8,0,24,D
"Auckland, Whenuapai Aws",13/01/2022,0,-,129.7,0,24,D
Leigh 2 Ews,13/01/2022,0.2,-,134.6,0,24,D
Pukekohe Ews,13/01/2022,0,-,123.6,0,24,D
Reefton Ews,13/01/2022,0,-,81.6,0,24,D
Warkworth Ews,13/01/2022,0,-,130.4,0,24,D
Auckland Aero,14/01/2022,0,-,136.9,0,24,D
Auckland Aero Amdr,14/01/2022,0,-,-,-,24,D
"Auckland, Henderson North",14/01/2022,0,-,134.2,0,24,D
"Auckland, Mangere 2 Ews",14/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",14/01/2022,0,-,134.6,0,24,D
"Auckland, North Shore Albany Ews",14/01/2022,0,-,129.3,0,24,D
"Auckland, Whenuapai Aws",14/01/2022,0,-,131.2,0,24,D
Leigh 2 Ews,14/01/2022,0,-,135.8,0,24,D
Pukekohe Ews,14/01/2022,0,-,125.4,0,24,D
Reefton Ews,14/01/2022,0,-,86.3,0,24,D
Warkworth Ews,14/01/2022,0,-,132,0,24,D
Auckland Aero,15/01/2022,0,-,138,0,24,D
"Auckland, Henderson North",15/01/2022,0,-,135.4,0,24,D
"Auckland, Mangere 2 Ews",15/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",15/01/2022,0,-,135.8,0,24,D
"Auckland, North Shore Albany Ews",15/01/2022,0,-,130.8,0,24,D
"Auckland, Whenuapai Aws",15/01/2022,0,-,132.5,0,24,D
Leigh 2 Ews,15/01/2022,0,-,136.9,0,24,D
Pukekohe Ews,15/01/2022,0,-,127.2,0,24,D
Reefton Ews,15/01/2022,0,-,90.6,0,24,D
Warkworth Ews,15/01/2022,0,-,133.4,0,24,D
Auckland Aero,16/01/2022,0,-,139,0,24,D
"Auckland, Henderson North",16/01/2022,0,-,136.4,0,24,D
"Auckland, Mangere 2 Ews",16/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",16/01/2022,0,-,136.8,0,24,D
"Auckland, North Shore Albany Ews",16/01/2022,0,-,132.2,0,24,D
"Auckland, Whenuapai Aws",16/01/2022,0,-,133.8,0,24,D
Leigh 2 Ews,16/01/2022,0,-,138,0,24,D
Pukekohe Ews,16/01/2022,0,-,128.8,0,24,D
Reefton Ews,16/01/2022,0,-,94.7,0,24,D
Warkworth Ews,16/01/2022,0,-,134.7,0,24,D
Auckland Aero,17/01/2022,0,-,140,0,24,D
"Auckland, Henderson North",17/01/2022,0,-,137.4,0,24,D
"Auckland, Mangere 2 Ews",17/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",17/01/2022,0,-,137.8,0,24,D
"Auckland, North Shore Albany Ews",17/01/2022,0,-,133.4,0,24,D
"Auckland, Whenuapai Aws",17/01/2022,0,-,134.9,0,24,D
Leigh 2 Ews,17/01/2022,0,-,138.9,0,24,D
Pukekohe Ews,17/01/2022,0,-,130.3,0,24,D
Reefton Ews,17/01/2022,0,-,98.5,0,24,D
Warkworth Ews,17/01/2022,0,-,135.9,0,24,D
Auckland Aero,18/01/2022,0,-,140.8,0,24,D
"Auckland, Henderson North",18/01/2022,0,-,138.4,0,24,D
"Auckland, Mangere 2 Ews",18/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",18/01/2022,0,-,138.7,0,24,D
"Auckland, North Shore Albany Ews",18/01/2022,0,-,134.6,0,24,D
"Auckland, Whenuapai Aws",18/01/2022,0,-,136,0,24,D
Leigh 2 Ews,18/01/2022,0,-,139.8,0,24,D
Pukekohe Ews,18/01/2022,0,-,131.6,0,24,D
Reefton Ews,18/01/2022,0,-,102,0,24,D
Warkworth Ews,18/01/2022,0,-,137,0,24,D
Auckland Aero,19/01/2022,0,-,141.6,0,24,D
"Auckland, Henderson North",19/01/2022,0,-,139.2,0,24,D
"Auckland, Mangere 2 Ews",19/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",19/01/2022,0,-,139.6,0,24,D
"Auckland, North Shore Albany Ews",19/01/2022,0,-,135.7,0,24,D
"Auckland, Whenuapai Aws",19/01/2022,0,-,137,0,24,D
Leigh 2 Ews,19/01/2022,0,-,140.6,0,24,D
Pukekohe Ews,19/01/2022,0,-,132.9,0,24,D
Reefton Ews,19/01/2022,0.2,-,105.1,0,24,D
Warkworth Ews,19/01/2022,0,-,138,0,24,D
Auckland Aero,20/01/2022,0,-,142.3,0,24,D
"Auckland, Henderson North",20/01/2022,0,-,140,0,24,D
"Auckland, Mangere 2 Ews",20/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",20/01/2022,0,-,140.3,0,24,D
"Auckland, North Shore Albany Ews",20/01/2022,0,-,136.7,0,24,D
"Auckland, Whenuapai Aws",20/01/2022,0,-,137.9,0,24,D
Leigh 2 Ews,20/01/2022,0,-,141.3,0,24,D
Pukekohe Ews,20/01/2022,0,-,134.1,0,24,D
Reefton Ews,20/01/2022,19.4,-,88.8,0,24,D
Warkworth Ews,20/01/2022,0,-,139,0,24,D
Auckland Aero,21/01/2022,0.2,-,142.8,0,24,D
"Auckland, Henderson North",21/01/2022,0,-,140.8,0,24,D
"Auckland, Mangere 2 Ews",21/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",21/01/2022,0,-,141.1,0,24,D
"Auckland, North Shore Albany Ews",21/01/2022,0,-,137.7,0,24,D
"Auckland, Whenuapai Aws",21/01/2022,0,-,138.8,0,24,D
Leigh 2 Ews,21/01/2022,0,-,142,0,24,D
Pukekohe Ews,21/01/2022,0.6,-,134.6,0,24,D
Reefton Ews,21/01/2022,2.2,-,90.8,0,24,D
Warkworth Ews,21/01/2022,0,-,139.8,0,24,D
Auckland Aero,22/01/2022,0,-,143.4,0,24,D
"Auckland, Henderson North",22/01/2022,0,-,141.5,0,24,D
"Auckland, Mangere 2 Ews",22/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",22/01/2022,0,-,141.7,0,24,D
"Auckland, North Shore Albany Ews",22/01/2022,0,-,138.5,0,24,D
"Auckland, Whenuapai Aws",22/01/2022,0,-,139.6,0,24,D
Leigh 2 Ews,22/01/2022,0,-,142.6,0,24,D
Pukekohe Ews,22/01/2022,0,-,135.7,0,24,D
Reefton Ews,22/01/2022,0,-,94.9,0,24,D
Warkworth Ews,22/01/2022,0,-,140.6,0,24,D
Auckland Aero,23/01/2022,0,-,143.9,0,24,D
"Auckland, Henderson North",23/01/2022,0,-,142.1,0,24,D
"Auckland, Mangere 2 Ews",23/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",23/01/2022,0,-,142.3,0,24,D
"Auckland, North Shore Albany Ews",23/01/2022,0,-,139.4,0,24,D
"Auckland, Whenuapai Aws",23/01/2022,0,-,140.3,0,24,D
Leigh 2 Ews,23/01/2022,0,-,143.2,0,24,D
Pukekohe Ews,23/01/2022,0,-,136.7,0,24,D
Reefton Ews,23/01/2022,0,-,98.6,0,24,D
Warkworth Ews,23/01/2022,0,-,141.4,0,24,D
Auckland Aero,24/01/2022,3.6,-,140.8,0,24,D
"Auckland, Henderson North",24/01/2022,2.2,-,140.5,0,24,D
"Auckland, Mangere 2 Ews",24/01/2022,2,-,-,-,24,D
"Auckland, Motat Ews",24/01/2022,1.4,-,141.5,0,24,D
"Auckland, North Shore Albany Ews",24/01/2022,0.8,-,139.3,0,24,D
"Auckland, Whenuapai Aws",24/01/2022,1.5,-,139.5,0,24,D
Leigh 2 Ews,24/01/2022,0.2,-,143.5,0,24,D
Pukekohe Ews,24/01/2022,2,-,135.7,0,24,D
Reefton Ews,24/01/2022,0,-,102.2,0,24,D
Warkworth Ews,24/01/2022,0.6,-,141.4,0,24,D
Auckland Aero,25/01/2022,3,-,138.6,0,24,D
"Auckland, Henderson North",25/01/2022,4.4,-,136.8,0,24,D
"Auckland, Mangere 2 Ews",25/01/2022,2.4,-,-,-,24,D
"Auckland, Motat Ews",25/01/2022,1.8,-,140.3,0,24,D
"Auckland, North Shore Albany Ews",25/01/2022,2,-,138.1,0,24,D
"Auckland, Whenuapai Aws",25/01/2022,4.1,-,136.1,0,24,D
Leigh 2 Ews,25/01/2022,3,-,141,0,24,D
Pukekohe Ews,25/01/2022,1.6,-,135.1,0,24,D
Reefton Ews,25/01/2022,0,-,105.4,0,24,D
Warkworth Ews,25/01/2022,4.4,-,137.7,0,24,D
Auckland Aero,26/01/2022,0.8,-,138.8,0,24,D
"Auckland, Henderson North",26/01/2022,0.3,-,137.5,0,24,D
"Auckland, Mangere 2 Ews",26/01/2022,0.4,-,-,-,24,D
"Auckland, Motat Ews",26/01/2022,0,-,141.1,0,24,D
"Auckland, North Shore Albany Ews",26/01/2022,0.4,-,138.5,0,24,D
"Auckland, Whenuapai Aws",26/01/2022,0.2,-,136.9,0,24,D
Leigh 2 Ews,26/01/2022,10.2,-,131.6,0,24,D
Pukekohe Ews,26/01/2022,0.4,-,135.7,0,24,D
Reefton Ews,26/01/2022,4.2,-,104.3,0,24,D
Warkworth Ews,26/01/2022,2.2,-,136.5,0,24,D
Auckland Aero,27/01/2022,0.4,-,139.3,0,24,D
"Auckland, Henderson North",27/01/2022,0,-,138.4,0,24,D
"Auckland, Mangere 2 Ews",27/01/2022,0.4,-,-,-,24,D
"Auckland, Motat Ews",27/01/2022,0,-,141.7,0,24,D
"Auckland, North Shore Albany Ews",27/01/2022,0,-,139.3,0,24,D
"Auckland, Whenuapai Aws",27/01/2022,0.1,-,137.8,0,24,D
Leigh 2 Ews,27/01/2022,0.2,-,132.8,0,24,D
Pukekohe Ews,27/01/2022,0.4,-,136.3,0,24,D
Reefton Ews,27/01/2022,0.6,-,106.8,0,24,D
Warkworth Ews,27/01/2022,15,-,122.5,0,24,D
Auckland Aero,28/01/2022,0.2,-,140,0,24,D
"Auckland, Henderson North",28/01/2022,0.6,-,138.7,0,24,D
"Auckland, Mangere 2 Ews",28/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",28/01/2022,0,-,142.3,0,24,D
"Auckland, North Shore Albany Ews",28/01/2022,0,-,140.1,0,24,D
"Auckland, Whenuapai Aws",28/01/2022,0,-,138.6,0,24,D
Leigh 2 Ews,28/01/2022,0,-,134.2,0,24,D
Pukekohe Ews,28/01/2022,0,-,137.3,0,24,D
Reefton Ews,28/01/2022,0,-,109.8,0,24,D
Warkworth Ews,28/01/2022,0,-,124.7,0,24,D
Auckland Aero,29/01/2022,0,-,140.9,0,24,D
"Auckland, Henderson North",29/01/2022,0,-,139.5,0,24,D
"Auckland, Mangere 2 Ews",29/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",29/01/2022,0,-,142.9,0,24,D
"Auckland, North Shore Albany Ews",29/01/2022,0,-,140.8,0,24,D
"Auckland, Whenuapai Aws",29/01/2022,0,-,139.4,0,24,D
Leigh 2 Ews,29/01/2022,0,-,135.4,0,24,D
Pukekohe Ews,29/01/2022,0.4,-,137.8,0,24,D
Reefton Ews,29/01/2022,0,-,112.6,0,24,D
Warkworth Ews,29/01/2022,0,-,126.7,0,24,D
Auckland Aero,30/01/2022,0,-,141.6,0,24,D
"Auckland, Henderson North",30/01/2022,0,-,140.3,0,24,D
"Auckland, Mangere 2 Ews",30/01/2022,0,-,-,-,24,D
"Auckland, Motat Ews",30/01/2022,0,-,143.4,0,24,D
"Auckland, North Shore Albany Ews",30/01/2022,0,-,141.5,0,24,D
"Auckland, Whenuapai Aws",30/01/2022,0,-,140.2,0,24,D
Leigh 2 Ews,30/01/2022,0,-,136.5,0,24,D
Pukekohe Ews,30/01/2022,0,-,138.6,0,24,D
Reefton Ews,30/01/2022,0,-,115.1,0,24,D
Warkworth Ews,30/01/2022,0,-,128.5,0,24,D
Auckland Aero,31/01/2022,0,-,142.3,0,24,D
"Auckland, Henderson North",31/01/2022,0,-,141,0,24,D
"Auckland, Mangere 2 Ews",31/01/2022,0,-,139.5,0,24,D
"Auckland, Motat Ews",31/01/2022,0,-,143.9,0,24,D
"Auckland, North Shore Albany Ews",31/01/2022,0,-,142.1,0,24,D
"Auckland, Whenuapai Aws",31/01/2022,0,-,140.9,0,24,D
Leigh 2 Ews,31/01/2022,0,-,137.6,0,24,D
Pukekohe Ews,31/01/2022,0,-,139.4,0,24,D
Reefton Ews,31/01/2022,0,-,117.5,0,24,D
Warkworth Ews,31/01/2022,0,-,130.2,0,24,D
Auckland Aero,1/2/2022,0,-,143,0,24,D
"Auckland, Henderson North",1/2/2022,0,-,141.7,0,24,D
"Auckland, Mangere 2 Ews",1/2/2022,0,-,140.3,0,24,D
"Auckland, Motat Ews",1/2/2022,0,-,144.4,0,24,D
"Auckland, North Shore Albany Ews",1/2/2022,1.6,-,141,0,24,D
"Auckland, Whenuapai Aws",1/2/2022,0.1,-,141.4,0,24,D
Leigh 2 Ews,1/2/2022,0,-,138.6,0,24,D
Pukekohe Ews,1/2/2022,0,-,140.1,0,24,D
Reefton Ews,1/2/2022,0,-,119.7,0,24,D
Warkworth Ews,1/2/2022,0,-,131.8,0,24,D
Auckland Aero,2/2/2022,0,-,143.4,0,24,D
"Auckland, Henderson North",2/2/2022,0,-,142.2,0,24,D
"Auckland, Mangere 2 Ews",2/2/2022,0,-,140.9,0,24,D
"Auckland, Motat Ews",2/2/2022,0,-,144.7,0,24,D
"Auckland, North Shore Albany Ews",2/2/2022,0,-,141.5,0,24,D
"Auckland, Whenuapai Aws",2/2/2022,0,-,141.9,0,24,D
Leigh 2 Ews,2/2/2022,0,-,139.3,0,24,D
Pukekohe Ews,2/2/2022,0,-,140.7,0,24,D
Reefton Ews,2/2/2022,2.2,-,118.9,0,24,D
Warkworth Ews,2/2/2022,0,-,132.9,0,24,D
Auckland Aero,3/2/2022,0,-,143.9,0,24,D
"Auckland, Henderson North",3/2/2022,0,-,142.6,0,24,D
"Auckland, Mangere 2 Ews",3/2/2022,0.4,-,141,0,24,D
"Auckland, Motat Ews",3/2/2022,0,-,145,0,24,D
"Auckland, North Shore Albany Ews",3/2/2022,0,-,142,0,24,D
"Auckland, Whenuapai Aws",3/2/2022,0,-,142.4,0,24,D
Leigh 2 Ews,3/2/2022,0,-,140,0,24,D
Pukekohe Ews,3/2/2022,0,-,141.2,0,24,D
Reefton Ews,3/2/2022,51.8,-,68.5,0,24,D
Warkworth Ews,3/2/2022,0.4,-,133.7,0,24,D
Auckland Aero,4/2/2022,0,-,144.3,0,24,D
"Auckland, Henderson North",4/2/2022,0,-,143.1,0,24,D
"Auckland, Mangere 2 Ews",4/2/2022,0,-,139.8,0,24,D
"Auckland, Motat Ews",4/2/2022,0,-,145.3,0,24,D
"Auckland, North Shore Albany Ews",4/2/2022,0,-,142.4,0,24,D
"Auckland, Whenuapai Aws",4/2/2022,0,-,142.8,0,24,D
Leigh 2 Ews,4/2/2022,0,-,140.7,0,24,D
Pukekohe Ews,4/2/2022,0,-,141.7,0,24,D
Reefton Ews,4/2/2022,22,-,49.8,0,24,D
Warkworth Ews,4/2/2022,0,-,134.7,0,24,D
Auckland Aero,5/2/2022,0,-,144.7,0,24,D
"Auckland, Henderson North",5/2/2022,0,-,143.5,0,24,D
"Auckland, Mangere 2 Ews",5/2/2022,0,-,140.5,0,24,D
"Auckland, Motat Ews",5/2/2022,0,-,145.6,0,24,D
"Auckland, North Shore Albany Ews",5/2/2022,0,-,142.8,0,24,D
"Auckland, Whenuapai Aws",5/2/2022,0,-,143.2,0,24,D
Leigh 2 Ews,5/2/2022,0,-,141.3,0,24,D
Pukekohe Ews,5/2/2022,0,-,142.1,0,24,D
Reefton Ews,5/2/2022,50,-,3.2,0,24,D
Warkworth Ews,5/2/2022,0,-,135.7,0,24,D
Auckland Aero,6/2/2022,6.4,-,138.6,0,24,D
"Auckland, Henderson North",6/2/2022,13.2,-,130.7,0,24,D
"Auckland, Mangere 2 Ews",6/2/2022,6.8,-,134.2,0,24,D
"Auckland, Motat Ews",6/2/2022,7.4,-,138.5,0,24,D
"Auckland, North Shore Albany Ews",6/2/2022,8.6,-,134.6,0,24,D
"Auckland, Whenuapai Aws",6/2/2022,6.9,-,136.6,0,24,D
Leigh 2 Ews,6/2/2022,1.2,-,140.6,0,24,D
Pukekohe Ews,6/2/2022,3.8,-,138.8,0,24,D
Reefton Ews,6/2/2022,3.4,-,3.1,0,24,D
Warkworth Ews,6/2/2022,3,-,133.6,0,24,D
Auckland Aero,7/2/2022,49.4,-,90,0,24,D
"Auckland, Henderson North",7/2/2022,66.2,-,65.6,0,24,D
"Auckland, Mangere 2 Ews",7/2/2022,48.6,-,86.6,0,24,D
"Auckland, Motat Ews",7/2/2022,51,-,88.1,0,24,D
"Auckland, North Shore Albany Ews",7/2/2022,45.2,-,90.3,0,24,D
"Auckland, Whenuapai Aws",7/2/2022,49,-,88.4,0,24,D
Leigh 2 Ews,7/2/2022,100.6,-,40.6,0,24,D
Pukekohe Ews,7/2/2022,44.2,-,95.2,0,24,D
Reefton Ews,7/2/2022,0,-,6.5,0,24,D
Warkworth Ews,7/2/2022,64,-,70.7,0,24,D
Auckland Aero,8/2/2022,0.6,-,93.4,0,24,D
"Auckland, Henderson North",8/2/2022,2.8,-,67.3,0,24,D
"Auckland, Mangere 2 Ews",8/2/2022,0.4,-,90,0,24,D
"Auckland, Motat Ews",8/2/2022,1,-,90.8,0,24,D
"Auckland, North Shore Albany Ews",8/2/2022,2.8,-,90.7,0,24,D
"Auckland, Whenuapai Aws",8/2/2022,2.2,-,89.6,0,24,D
Leigh 2 Ews,8/2/2022,10.6,-,34.9,0,24,D
Pukekohe Ews,8/2/2022,1.4,-,96.8,0,24,D
Reefton Ews,8/2/2022,0,-,9.8,0,24,D
Warkworth Ews,8/2/2022,6,-,69.6,0,24,D
Auckland Aero,9/2/2022,0.2,-,97,0,24,D
"Auckland, Henderson North",9/2/2022,0.1,-,71.6,0,24,D
"Auckland, Mangere 2 Ews",9/2/2022,0,-,93.6,0,24,D
"Auckland, Motat Ews",9/2/2022,0,-,94.3,0,24,D
"Auckland, North Shore Albany Ews",9/2/2022,0.2,-,93.8,0,24,D
"Auckland, Whenuapai Aws",9/2/2022,0.5,-,92.4,0,24,D
Leigh 2 Ews,9/2/2022,0.4,-,39.4,0,24,D
Pukekohe Ews,9/2/2022,0,-,99.7,0,24,D
Reefton Ews,9/2/2022,13.4,-,0,0.2,24,D
Warkworth Ews,9/2/2022,4,-,70.5,0,24,D
Auckland Aero,10/2/2022,0.2,-,100.4,0,24,D
"Auckland, Henderson North",10/2/2022,0.1,-,76,0,24,D
"Auckland, Mangere 2 Ews",10/2/2022,0.4,-,96.6,0,24,D
"Auckland, Motat Ews",10/2/2022,0.2,-,97.4,0,24,D
"Auckland, North Shore Albany Ews",10/2/2022,0.2,-,96.7,0,24,D
"Auckland, Whenuapai Aws",10/2/2022,0.2,-,95.3,0,24,D
Leigh 2 Ews,10/2/2022,1,-,43.3,0,24,D
Pukekohe Ews,10/2/2022,0,-,102.5,0,24,D
Reefton Ews,10/2/2022,166.6,-,0,163.3,24,D
Warkworth Ews,10/2/2022,0.8,-,74.5,0,24,D
Auckland Aero,11/2/2022,0,-,103.7,0,24,D
"Auckland, Henderson North",11/2/2022,0.1,-,80.3,0,24,D
"Auckland, Mangere 2 Ews",11/2/2022,0,-,99.8,0,24,D
"Auckland, Motat Ews",11/2/2022,0.2,-,100.3,0,24,D
"Auckland, North Shore Albany Ews",11/2/2022,0.8,-,98.8,0,24,D
"Auckland, Whenuapai Aws",11/2/2022,0.4,-,97.9,0,24,D
Leigh 2 Ews,11/2/2022,0.6,-,47.6,0,24,D
Pukekohe Ews,11/2/2022,0,-,105.1,0,24,D
Reefton Ews,11/2/2022,8.8,-,0,5.5,24,D
Warkworth Ews,11/2/2022,1.2,-,78.2,0,24,D
Auckland Aero,12/2/2022,1.4,-,105.4,0,24,D
"Auckland, Henderson North",12/2/2022,6.6,-,77.8,0,24,D
"Auckland, Mangere 2 Ews",12/2/2022,1.2,-,101.7,0,24,D
"Auckland, Motat Ews",12/2/2022,1.6,-,101.7,0,24,D
"Auckland, North Shore Albany Ews",12/2/2022,2.2,-,99.4,0,24,D
"Auckland, Whenuapai Aws",12/2/2022,2.3,-,98.5,0,24,D
Leigh 2 Ews,12/2/2022,1.8,-,50.6,0,24,D
Pukekohe Ews,12/2/2022,13.4,-,94.2,0,24,D
Reefton Ews,12/2/2022,0,-,3.4,0,24,D
Warkworth Ews,12/2/2022,0.6,-,82.3,0,24,D
Auckland Aero,13/02/2022,0,-,108.4,0,24,D
"Auckland, Henderson North",13/02/2022,0.2,-,81.9,0,24,D
"Auckland, Mangere 2 Ews",13/02/2022,0.2,-,104.4,0,24,D
"Auckland, Motat Ews",13/02/2022,0,-,104.6,0,24,D
"Auckland, North Shore Albany Ews",13/02/2022,0.2,-,102,0,24,D
"Auckland, Whenuapai Aws",13/02/2022,0.3,-,101,0,24,D
Leigh 2 Ews,13/02/2022,1,-,54.5,0,24,D
Pukekohe Ews,13/02/2022,0.2,-,97,0,24,D
Reefton Ews,13/02/2022,42,-,0,35.3,24,D
Warkworth Ews,13/02/2022,1.6,-,85.1,0,24,D
Auckland Aero,14/02/2022,3.8,-,107.4,0,24,D
"Auckland, Henderson North",14/02/2022,2.4,-,83.5,0,24,D
"Auckland, Mangere 2 Ews",14/02/2022,3.8,-,103.3,0,24,D
"Auckland, Motat Ews",14/02/2022,1.2,-,106.1,0,24,D
"Auckland, North Shore Albany Ews",14/02/2022,0.8,-,103.8,0,24,D
"Auckland, Whenuapai Aws",14/02/2022,1.7,-,102,0,24,D
Leigh 2 Ews,14/02/2022,0.2,-,59.2,0,24,D
Pukekohe Ews,14/02/2022,3.2,-,96.8,0,24,D
Reefton Ews,14/02/2022,1.2,-,2.2,0,24,D
Warkworth Ews,14/02/2022,0.4,-,88.9,0,24,D
Auckland Aero,15/02/2022,0.2,-,110,0,24,D
"Auckland, Henderson North",15/02/2022,0.1,-,87.4,0,24,D
"Auckland, Mangere 2 Ews",15/02/2022,0,-,106.1,0,24,D
"Auckland, Motat Ews",15/02/2022,0,-,108.7,0,24,D
"Auckland, North Shore Albany Ews",15/02/2022,0,-,106.3,0,24,D
"Auckland, Whenuapai Aws",15/02/2022,2.7,-,101.9,0,24,D
Leigh 2 Ews,15/02/2022,0,-,64.1,0,24,D
Pukekohe Ews,15/02/2022,0,-,99.7,0,24,D
Reefton Ews,15/02/2022,0,-,5.5,0,24,D
Warkworth Ews,15/02/2022,0.2,-,92.7,0,24,D
Auckland Aero,16/02/2022,0,-,112.7,0,24,D
"Auckland, Henderson North",16/02/2022,0,-,91.1,0,24,D
"Auckland, Mangere 2 Ews",16/02/2022,0,-,108.8,0,24,D
"Auckland, Motat Ews",16/02/2022,0,-,111.1,0,24,D
"Auckland, North Shore Albany Ews",16/02/2022,0,-,108.7,0,24,D
"Auckland, Whenuapai Aws",16/02/2022,0,-,104.6,0,24,D
Leigh 2 Ews,16/02/2022,0,-,69,0,24,D
Pukekohe Ews,16/02/2022,0,-,102.5,0,24,D
Reefton Ews,16/02/2022,0,-,8.9,0,24,D
Warkworth Ews,16/02/2022,0,-,96.4,0,24,D
Auckland Aero,17/02/2022,0,-,115.2,0,24,D
"Auckland, Henderson North",17/02/2022,0,-,94.6,0,24,D
"Auckland, Mangere 2 Ews",17/02/2022,0,-,111.3,0,24,D
"Auckland, Motat Ews",17/02/2022,0,-,113.4,0,24,D
"Auckland, North Shore Albany Ews",17/02/2022,0,-,111,0,24,D
"Auckland, Whenuapai Aws",17/02/2022,0,-,107,0,24,D
Leigh 2 Ews,17/02/2022,0,-,73.8,0,24,D
Pukekohe Ews,17/02/2022,0,-,105.1,0,24,D
Reefton Ews,17/02/2022,0,-,12.2,0,24,D
Warkworth Ews,17/02/2022,0,-,99.9,0,24,D
Auckland Aero,18/02/2022,0,-,117.5,0,24,D
"Auckland, Henderson North",18/02/2022,0,-,97.9,0,24,D
"Auckland, Mangere 2 Ews",18/02/2022,0,-,113.6,0,24,D
"Auckland, Motat Ews",18/02/2022,0,-,115.6,0,24,D
"Auckland, North Shore Albany Ews",18/02/2022,0,-,113.1,0,24,D
"Auckland, Whenuapai Aws",18/02/2022,0,-,109.4,0,24,D
