Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
"Lincoln, Broadfield Ews",6/7/2022,0,-,85,0,24,D
"Lismore, Racemans House Cws",6/7/2022,0,-,54.3,0,24,D
Medbury Cws,6/7/2022,0,-,11.7,0,24,D
Methven Cws,6/7/2022,0,-,3.4,0,24,D
Ohoka Cws,6/7/2022,0.2,-,21.6,0,24,D
Rangiora Ews,6/7/2022,0.2,-,35.9,0,24,D
Waiau School Cws,6/7/2022,0,-,2.7,0,24,D
Waipara West Ews,6/7/2022,0,-,16.8,0,24,D
Wakanui 2 Cws,6/7/2022,0,-,80.6,0,24,D
Winchmore 2 Ews,6/7/2022,0,-,57.3,0,24,D
Waipara North Branch Ews,6/7/2022,0,-,-,-,24,D
Akaroa Ews,7/7/2022,0,-,74.3,0,24,D
Ashburton Aero Aws,7/7/2022,0,-,52.8,0,24,D
Balmoral East Cws,7/7/2022,0,-,60.8,0,24,D
Bromley Ews,7/7/2022,0,-,116.5,0,24,D
Chertsey Cws,7/7/2022,0,-,75.8,0,24,D
Cheviot Ews,7/7/2022,0,-,37.5,0,24,D
Christchurch Aero,7/7/2022,0.2,-,29.3,0,24,D
"Christchurch, Kyle St Ews",7/7/2022,0,-,-,-,24,D
Culverden Aws,7/7/2022,0,-,3.6,0,24,D
Cass Ews,7/7/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,7/7/2022,0,-,75.1,0,24,D
Diamond Harbour Ews,7/7/2022,0,-,102.2,0,24,D
Hanmer Forest Ews,7/7/2022,0,-,2.8,0,24,D
Le Bons Bay Aws,7/7/2022,0,-,81.7,0,24,D
"Lincoln, Broadfield Ews",7/7/2022,0,-,85.5,0,24,D
"Lismore, Racemans House Cws",7/7/2022,0,-,54.9,0,24,D
Medbury Cws,7/7/2022,0,-,12.2,0,24,D
Methven Cws,7/7/2022,0,-,4,0,24,D
Ohoka Cws,7/7/2022,0.2,-,22,0,24,D
Rangiora Ews,7/7/2022,0,-,36.5,0,24,D
Waiau School Cws,7/7/2022,0,-,3.3,0,24,D
Waipara West Ews,7/7/2022,0,-,17.4,0,24,D
Wakanui 2 Cws,7/7/2022,0,-,81.2,0,24,D
Winchmore 2 Ews,7/7/2022,0,-,57.9,0,24,D
Waipara North Branch Ews,7/7/2022,0,-,-,-,24,D
Akaroa Ews,8/7/2022,8.2,-,66.7,0,24,D
Ashburton Aero Aws,8/7/2022,16,-,37.4,0,24,D
Balmoral East Cws,8/7/2022,2.8,-,58.6,0,24,D
Bromley Ews,8/7/2022,9.8,-,106.9,0,24,D
Chertsey Cws,8/7/2022,15.4,-,61,0,24,D
Cheviot Ews,8/7/2022,2.8,-,35.2,0,24,D
Christchurch Aero,8/7/2022,10.8,-,19.1,0,24,D
"Christchurch, Kyle St Ews",8/7/2022,13.2,-,-,-,24,D
Culverden Aws,8/7/2022,3.4,-,0.7,0,24,D
Cass Ews,8/7/2022,15.6,-,-,-,24,D
Christchurch Botanic Gardens Ews,8/7/2022,15.8,-,59.9,0,24,D
Diamond Harbour Ews,8/7/2022,6.4,-,96.2,0,24,D
Hanmer Forest Ews,8/7/2022,1.8,-,1.4,0,24,D
Le Bons Bay Aws,8/7/2022,2.6,-,79.7,0,24,D
"Lincoln, Broadfield Ews",8/7/2022,12.4,-,73.6,0,24,D
"Lismore, Racemans House Cws",8/7/2022,17.8,-,37.7,0,24,D
Medbury Cws,8/7/2022,5.2,-,7.5,0,24,D
Methven Cws,8/7/2022,13.4,-,0,8.8,24,D
Ohoka Cws,8/7/2022,5.8,-,16.8,0,24,D
Rangiora Ews,8/7/2022,4.8,-,32.3,0,24,D
Waiau School Cws,8/7/2022,2,-,1.8,0,24,D
Waipara West Ews,8/7/2022,3.2,-,14.8,0,24,D
Wakanui 2 Cws,8/7/2022,17.2,-,64.5,0,24,D
Winchmore 2 Ews,8/7/2022,15.6,-,43,0,24,D
Waipara North Branch Ews,8/7/2022,8.4,-,-,-,24,D
Akaroa Ews,9/7/2022,13.2,-,54.1,0,24,D
Ashburton Aero Aws,9/7/2022,2.8,-,35.3,0,24,D
Balmoral East Cws,9/7/2022,1.6,-,57.6,0,24,D
Bromley Ews,9/7/2022,5.4,-,101.9,0,24,D
Chertsey Cws,9/7/2022,2,-,59.6,0,24,D
Cheviot Ews,9/7/2022,1.4,-,34.4,0,24,D
Christchurch Aero,9/7/2022,3.6,-,16.1,0,24,D
"Christchurch, Kyle St Ews",9/7/2022,5.2,-,-,-,24,D
Culverden Aws,9/7/2022,2.4,-,0,1.1,24,D
Cass Ews,9/7/2022,24,-,-,-,24,D
Christchurch Botanic Gardens Ews,9/7/2022,5.8,-,54.7,0,24,D
Diamond Harbour Ews,9/7/2022,12.8,-,83.8,0,24,D
Hanmer Forest Ews,9/7/2022,9.2,-,0,7.3,24,D
Le Bons Bay Aws,9/7/2022,13,-,67.3,0,24,D
"Lincoln, Broadfield Ews",9/7/2022,4.2,-,70,0,24,D
"Lismore, Racemans House Cws",9/7/2022,2,-,36.3,0,24,D
Medbury Cws,9/7/2022,3,-,5,0,24,D
Methven Cws,9/7/2022,2.8,-,0,2.2,24,D
Ohoka Cws,9/7/2022,0.8,-,16.6,0,24,D
Rangiora Ews,9/7/2022,1,-,31.9,0,24,D
Waiau School Cws,9/7/2022,2.4,-,0,0,24,D
Waipara West Ews,9/7/2022,1.6,-,13.9,0,24,D
Wakanui 2 Cws,9/7/2022,3.8,-,61.4,0,24,D
Winchmore 2 Ews,9/7/2022,1.6,-,42,0,24,D
Waipara North Branch Ews,9/7/2022,7,-,-,-,24,D
Akaroa Ews,10/7/2022,19.4,-,35.3,0,24,D
Ashburton Aero Aws,10/7/2022,15.2,-,20.7,0,24,D
Balmoral East Cws,10/7/2022,7,-,51.2,0,24,D
Bromley Ews,10/7/2022,5.4,-,96.9,0,24,D
Chertsey Cws,10/7/2022,20.4,-,39.8,0,24,D
Cheviot Ews,10/7/2022,3.8,-,31.1,0,24,D
Christchurch Aero,10/7/2022,13.6,-,3.1,0,24,D
"Christchurch, Kyle St Ews",10/7/2022,7.4,-,-,-,24,D
Culverden Aws,10/7/2022,4.4,-,0,3.8,24,D
Cass Ews,10/7/2022,24.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,10/7/2022,9.4,-,45.9,0,24,D
Diamond Harbour Ews,10/7/2022,15.2,-,69.1,0,24,D
Hanmer Forest Ews,10/7/2022,17.4,-,0,17,24,D
Le Bons Bay Aws,10/7/2022,10.4,-,57.5,0,24,D
"Lincoln, Broadfield Ews",10/7/2022,8.2,-,62.4,0,24,D
"Lismore, Racemans House Cws",10/7/2022,9,-,27.9,0,24,D
Medbury Cws,10/7/2022,5.6,-,0,0,24,D
Methven Cws,10/7/2022,18.4,-,0,17.8,24,D
Ohoka Cws,10/7/2022,6.8,-,10.4,0,24,D
Rangiora Ews,10/7/2022,5.2,-,27.3,0,24,D
Waiau School Cws,10/7/2022,8,-,0,7.5,24,D
Waipara West Ews,10/7/2022,8,-,6.5,0,24,D
Wakanui 2 Cws,10/7/2022,14.2,-,47.8,0,24,D
Winchmore 2 Ews,10/7/2022,18.2,-,24.4,0,24,D
Waipara North Branch Ews,10/7/2022,9.8,-,-,-,24,D
Akaroa Ews,11/7/2022,0.2,-,35.7,0,24,D
Ashburton Aero Aws,11/7/2022,0,-,21.3,0,24,D
Balmoral East Cws,11/7/2022,0,-,51.8,0,24,D
Bromley Ews,11/7/2022,0,-,97.3,0,24,D
Chertsey Cws,11/7/2022,0,-,40.4,0,24,D
Cheviot Ews,11/7/2022,0,-,31.7,0,24,D
Christchurch Aero,11/7/2022,0,-,3.7,0,24,D
"Christchurch, Kyle St Ews",11/7/2022,0.2,-,-,-,24,D
Culverden Aws,11/7/2022,0,-,0.6,0,24,D
Cass Ews,11/7/2022,0.8,-,-,-,24,D
Christchurch Botanic Gardens Ews,11/7/2022,0,-,46.5,0,24,D
Diamond Harbour Ews,11/7/2022,0.2,-,69.5,0,24,D
Hanmer Forest Ews,11/7/2022,0,-,0.4,0,24,D
Le Bons Bay Aws,11/7/2022,0,-,58.1,0,24,D
"Lincoln, Broadfield Ews",11/7/2022,0,-,63,0,24,D
"Lismore, Racemans House Cws",11/7/2022,0,-,28.5,0,24,D
Medbury Cws,11/7/2022,0,-,0.5,0,24,D
Methven Cws,11/7/2022,0.2,-,0.4,0,24,D
Ohoka Cws,11/7/2022,0,-,11,0,24,D
Rangiora Ews,11/7/2022,0,-,27.9,0,24,D
Waiau School Cws,11/7/2022,0,-,0.5,0,24,D
Waipara West Ews,11/7/2022,0,-,7.1,0,24,D
Wakanui 2 Cws,11/7/2022,0,-,48.4,0,24,D
Winchmore 2 Ews,11/7/2022,0,-,25,0,24,D
Waipara North Branch Ews,11/7/2022,1,-,-,-,24,D
Akaroa Ews,12/7/2022,28.4,-,7.9,0,24,D
Ashburton Aero Aws,12/7/2022,12.6,-,9.3,0,24,D
Balmoral East Cws,12/7/2022,12.6,-,39.7,0,24,D
Bromley Ews,12/7/2022,15.2,-,82.5,0,24,D
Chertsey Cws,12/7/2022,13.8,-,27.2,0,24,D
Cheviot Ews,12/7/2022,25.4,-,6.8,0,24,D
Christchurch Aero,12/7/2022,23.2,-,0,18.9,24,D
"Christchurch, Kyle St Ews",12/7/2022,16.6,-,-,-,24,D
Culverden Aws,12/7/2022,14,-,0,12.8,24,D
Cass Ews,12/7/2022,13.6,-,-,-,24,D
Christchurch Botanic Gardens Ews,12/7/2022,18.6,-,28.5,0,24,D
Diamond Harbour Ews,12/7/2022,16,-,54.1,0,24,D
Hanmer Forest Ews,12/7/2022,20,-,0,19.1,24,D
Le Bons Bay Aws,12/7/2022,11.4,-,47.4,0,24,D
"Lincoln, Broadfield Ews",12/7/2022,13.8,-,49.8,0,24,D
"Lismore, Racemans House Cws",12/7/2022,15,-,14.1,0,24,D
Medbury Cws,12/7/2022,14.6,-,0,13.6,24,D
Methven Cws,12/7/2022,16.8,-,0,15.8,24,D
Ohoka Cws,12/7/2022,26.4,-,0,14.8,24,D
Rangiora Ews,12/7/2022,25.4,-,3.1,0,24,D
Waiau School Cws,12/7/2022,25,-,0,23.9,24,D
Waipara West Ews,12/7/2022,27.8,-,0,20.1,24,D
Wakanui 2 Cws,12/7/2022,14.6,-,34.4,0,24,D
Winchmore 2 Ews,12/7/2022,15.8,-,9.8,0,24,D
Waipara North Branch Ews,12/7/2022,38,-,-,-,24,D
Akaroa Ews,13/07/2022,107.4,-,0,98.9,24,D
Ashburton Aero Aws,13/07/2022,31.8,-,0,21.9,24,D
Balmoral East Cws,13/07/2022,9,-,31.3,0,24,D
Bromley Ews,13/07/2022,45.4,-,37.6,0,24,D
Chertsey Cws,13/07/2022,33.4,-,0,5.6,24,D
Cheviot Ews,13/07/2022,30.4,-,0,23,24,D
Christchurch Aero,13/07/2022,50,-,0,49.4,24,D
"Christchurch, Kyle St Ews",13/07/2022,40.6,-,-,-,24,D
Culverden Aws,13/07/2022,8.4,-,0,7.8,24,D
Cass Ews,13/07/2022,19,-,-,-,24,D
Christchurch Botanic Gardens Ews,13/07/2022,42.2,-,0,13.1,24,D
Diamond Harbour Ews,13/07/2022,39.4,-,15.3,0,24,D
Hanmer Forest Ews,13/07/2022,23,-,0,22.6,24,D
Le Bons Bay Aws,13/07/2022,43,-,5,0,24,D
"Lincoln, Broadfield Ews",13/07/2022,33.2,-,17.2,0,24,D
"Lismore, Racemans House Cws",13/07/2022,39.2,-,0,24.4,24,D
Medbury Cws,13/07/2022,14.6,-,0,14.1,24,D
Methven Cws,13/07/2022,35.4,-,0,34.8,24,D
Ohoka Cws,13/07/2022,50.2,-,0,49.6,24,D
Rangiora Ews,13/07/2022,51.4,-,0,47.7,24,D
Waiau School Cws,13/07/2022,13.2,-,0,12.7,24,D
Waipara West Ews,13/07/2022,27,-,0,26.4,24,D
Wakanui 2 Cws,13/07/2022,37.4,-,0,2.4,24,D
Winchmore 2 Ews,13/07/2022,38.8,-,0,28.3,24,D
Waipara North Branch Ews,13/07/2022,33.4,-,-,-,24,D
Akaroa Ews,14/07/2022,0,-,0.6,0,24,D
Ashburton Aero Aws,14/07/2022,0,-,0.6,0,24,D
Balmoral East Cws,14/07/2022,0,-,31.9,0,24,D
Bromley Ews,14/07/2022,0.2,-,38,0,24,D
Chertsey Cws,14/07/2022,0,-,0.6,0,24,D
Cheviot Ews,14/07/2022,0.4,-,0.1,0,24,D
Christchurch Aero,14/07/2022,0.4,-,0.2,0,24,D
"Christchurch, Kyle St Ews",14/07/2022,0.4,-,-,-,24,D
Culverden Aws,14/07/2022,0,-,0.6,0,24,D
Cass Ews,14/07/2022,0.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,14/07/2022,0.4,-,0.2,0,24,D
Diamond Harbour Ews,14/07/2022,0.2,-,15.7,0,24,D
Hanmer Forest Ews,14/07/2022,0,-,0.4,0,24,D
Le Bons Bay Aws,14/07/2022,0,-,5.6,0,24,D
"Lincoln, Broadfield Ews",14/07/2022,0,-,17.8,0,24,D
"Lismore, Racemans House Cws",14/07/2022,0,-,0.6,0,24,D
Medbury Cws,14/07/2022,0,-,0.5,0,24,D
Methven Cws,14/07/2022,0,-,0.6,0,24,D
Ohoka Cws,14/07/2022,0,-,0.6,0,24,D
Rangiora Ews,14/07/2022,0,-,0.6,0,24,D
Waiau School Cws,14/07/2022,0.4,-,0.1,0,24,D
Waipara West Ews,14/07/2022,0,-,0.6,0,24,D
Wakanui 2 Cws,14/07/2022,0,-,0.6,0,24,D
Winchmore 2 Ews,14/07/2022,0,-,0.6,0,24,D
Waipara North Branch Ews,14/07/2022,0,-,-,-,24,D
Akaroa Ews,15/07/2022,0.4,-,0.8,0,24,D
Ashburton Aero Aws,15/07/2022,0.6,-,0.6,0,24,D
Balmoral East Cws,15/07/2022,0,-,32.5,0,24,D
Bromley Ews,15/07/2022,1.6,-,37,0,24,D
Chertsey Cws,15/07/2022,0.2,-,1,0,24,D
Cheviot Ews,15/07/2022,0,-,0.7,0,24,D
Christchurch Aero,15/07/2022,1.6,-,0,0.8,24,D
"Christchurch, Kyle St Ews",15/07/2022,1.2,-,-,-,24,D
Culverden Aws,15/07/2022,0,-,1.2,0,24,D
Cass Ews,15/07/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,15/07/2022,1.2,-,0,0.4,24,D
Diamond Harbour Ews,15/07/2022,2.8,-,13.5,0,24,D
Hanmer Forest Ews,15/07/2022,0,-,0.9,0,24,D
Le Bons Bay Aws,15/07/2022,4.4,-,1.8,0,24,D
"Lincoln, Broadfield Ews",15/07/2022,2.8,-,15.5,0,24,D
"Lismore, Racemans House Cws",15/07/2022,0.2,-,1,0,24,D
Medbury Cws,15/07/2022,0,-,1,0,24,D
Methven Cws,15/07/2022,1.6,-,0,0.4,24,D
Ohoka Cws,15/07/2022,0.6,-,0.6,0,24,D
Rangiora Ews,15/07/2022,0.4,-,0.8,0,24,D
Waiau School Cws,15/07/2022,0.4,-,0.3,0,24,D
Waipara West Ews,15/07/2022,0,-,1.3,0,24,D
Wakanui 2 Cws,15/07/2022,0,-,1.2,0,24,D
Winchmore 2 Ews,15/07/2022,0.8,-,0.4,0,24,D
Waipara North Branch Ews,15/07/2022,0,-,-,-,24,D
Akaroa Ews,16/07/2022,13.4,-,0,12,24,D
Ashburton Aero Aws,16/07/2022,0,-,1.3,0,24,D
Balmoral East Cws,16/07/2022,0.4,-,32.7,0,24,D
Bromley Ews,16/07/2022,0,-,37.6,0,24,D
Chertsey Cws,16/07/2022,0,-,1.6,0,24,D
Cheviot Ews,16/07/2022,0,-,1.2,0,24,D
Christchurch Aero,16/07/2022,0.2,-,0.4,0,24,D
"Christchurch, Kyle St Ews",16/07/2022,0.2,-,-,-,24,D
Culverden Aws,16/07/2022,1.2,-,0.6,0,24,D
Cass Ews,16/07/2022,0.4,-,-,-,24,D
Christchurch Botanic Gardens Ews,16/07/2022,0.2,-,0.4,0,24,D
Diamond Harbour Ews,16/07/2022,3.4,-,10.6,0,24,D
Hanmer Forest Ews,16/07/2022,3.2,-,0,1.9,24,D
Le Bons Bay Aws,16/07/2022,8.8,-,0,6.3,24,D
"Lincoln, Broadfield Ews",16/07/2022,0,-,16.1,0,24,D
"Lismore, Racemans House Cws",16/07/2022,0,-,1.6,0,24,D
Medbury Cws,16/07/2022,0.2,-,1.4,0,24,D
Methven Cws,16/07/2022,0,-,0.6,0,24,D
Ohoka Cws,16/07/2022,0,-,1.2,0,24,D
Rangiora Ews,16/07/2022,0,-,1.4,0,24,D
Waiau School Cws,16/07/2022,1,-,0,0.2,24,D
Waipara West Ews,16/07/2022,0,-,1.9,0,24,D
Wakanui 2 Cws,16/07/2022,0,-,1.9,0,24,D
Winchmore 2 Ews,16/07/2022,0,-,1.1,0,24,D
Waipara North Branch Ews,16/07/2022,0,-,-,-,24,D
Akaroa Ews,17/07/2022,0,-,0.6,0,24,D
Ashburton Aero Aws,17/07/2022,0.2,-,1.7,0,24,D
Balmoral East Cws,17/07/2022,0,-,33.3,0,24,D
Bromley Ews,17/07/2022,0,-,38.2,0,24,D
Chertsey Cws,17/07/2022,0,-,2.2,0,24,D
Cheviot Ews,17/07/2022,0,-,1.8,0,24,D
Christchurch Aero,17/07/2022,0.2,-,0.8,0,24,D
"Christchurch, Kyle St Ews",17/07/2022,0,-,-,-,24,D
Culverden Aws,17/07/2022,0.2,-,1,0,24,D
Cass Ews,17/07/2022,0.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,17/07/2022,0,-,1,0,24,D
Diamond Harbour Ews,17/07/2022,0,-,11.2,0,24,D
Hanmer Forest Ews,17/07/2022,0,-,0.4,0,24,D
Le Bons Bay Aws,17/07/2022,0,-,0.6,0,24,D
"Lincoln, Broadfield Ews",17/07/2022,0.2,-,16.5,0,24,D
"Lismore, Racemans House Cws",17/07/2022,0,-,2.3,0,24,D
Medbury Cws,17/07/2022,0,-,1.9,0,24,D
Methven Cws,17/07/2022,0,-,1.2,0,24,D
Ohoka Cws,17/07/2022,0.2,-,1.6,0,24,D
Rangiora Ews,17/07/2022,0,-,2,0,24,D
Waiau School Cws,17/07/2022,0,-,0.5,0,24,D
Waipara West Ews,17/07/2022,0,-,2.5,0,24,D
Wakanui 2 Cws,17/07/2022,0,-,2.5,0,24,D
Winchmore 2 Ews,17/07/2022,0,-,1.7,0,24,D
Waipara North Branch Ews,17/07/2022,0.2,-,-,-,24,D
Akaroa Ews,18/07/2022,0,-,1.2,0,24,D
Ashburton Aero Aws,18/07/2022,0,-,2.3,0,24,D
Balmoral East Cws,18/07/2022,0.2,-,33.7,0,24,D
Bromley Ews,18/07/2022,0,-,38.8,0,24,D
Chertsey Cws,18/07/2022,0,-,2.8,0,24,D
Cheviot Ews,18/07/2022,0.2,-,2.1,0,24,D
Christchurch Aero,18/07/2022,0,-,1.4,0,24,D
"Christchurch, Kyle St Ews",18/07/2022,0,-,-,-,24,D
Culverden Aws,18/07/2022,0.2,-,1.4,0,24,D
Cass Ews,18/07/2022,8.6,-,-,-,24,D
Christchurch Botanic Gardens Ews,18/07/2022,0,-,1.6,0,24,D
Diamond Harbour Ews,18/07/2022,0,-,11.8,0,24,D
Hanmer Forest Ews,18/07/2022,0,-,0.9,0,24,D
Le Bons Bay Aws,18/07/2022,0,-,1.3,0,24,D
"Lincoln, Broadfield Ews",18/07/2022,0,-,17.1,0,24,D
"Lismore, Racemans House Cws",18/07/2022,0,-,2.9,0,24,D
Medbury Cws,18/07/2022,0,-,2.4,0,24,D
Methven Cws,18/07/2022,0.2,-,1.7,0,24,D
Ohoka Cws,18/07/2022,0.2,-,2,0,24,D
Rangiora Ews,18/07/2022,0,-,2.6,0,24,D
Waiau School Cws,18/07/2022,0.2,-,0.9,0,24,D
Waipara West Ews,18/07/2022,0,-,3.1,0,24,D
Wakanui 2 Cws,18/07/2022,0,-,3.1,0,24,D
Winchmore 2 Ews,18/07/2022,0.2,-,2.1,0,24,D
Waipara North Branch Ews,18/07/2022,0,-,-,-,24,D
Akaroa Ews,19/07/2022,0,-,1.8,0,24,D
Ashburton Aero Aws,19/07/2022,2,-,0.9,0,24,D
Balmoral East Cws,19/07/2022,0,-,34.3,0,24,D
Bromley Ews,19/07/2022,0,-,39.3,0,24,D
Chertsey Cws,19/07/2022,0,-,3.4,0,24,D
Cheviot Ews,19/07/2022,0,-,2.7,0,24,D
Christchurch Aero,19/07/2022,0,-,2,0,24,D
"Christchurch, Kyle St Ews",19/07/2022,0,-,-,-,24,D
Culverden Aws,19/07/2022,0,-,2,0,24,D
Cass Ews,19/07/2022,50.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,19/07/2022,0,-,2.2,0,24,D
Diamond Harbour Ews,19/07/2022,0,-,12.4,0,24,D
Hanmer Forest Ews,19/07/2022,0.2,-,1.1,0,24,D
Le Bons Bay Aws,19/07/2022,0,-,1.9,0,24,D
"Lincoln, Broadfield Ews",19/07/2022,0,-,17.7,0,24,D
"Lismore, Racemans House Cws",19/07/2022,18,-,0,14.5,24,D
Medbury Cws,19/07/2022,0,-,2.9,0,24,D
Methven Cws,19/07/2022,23.4,-,0,21.1,24,D
Ohoka Cws,19/07/2022,0,-,2.6,0,24,D
Rangiora Ews,19/07/2022,0,-,3.2,0,24,D
Waiau School Cws,19/07/2022,0,-,1.4,0,24,D
Waipara West Ews,19/07/2022,0,-,3.8,0,24,D
Wakanui 2 Cws,19/07/2022,1.6,-,2.1,0,24,D
Winchmore 2 Ews,19/07/2022,4.6,-,0,1.9,24,D
Waipara North Branch Ews,19/07/2022,0,-,-,-,24,D
Akaroa Ews,20/07/2022,0.2,-,2.1,0,24,D
Ashburton Aero Aws,20/07/2022,8.8,-,0,7.3,24,D
Balmoral East Cws,20/07/2022,0,-,34.9,0,24,D
Bromley Ews,20/07/2022,0,-,39.9,0,24,D
Chertsey Cws,20/07/2022,3.2,-,0.8,0,24,D
Cheviot Ews,20/07/2022,0,-,3.2,0,24,D
Christchurch Aero,20/07/2022,0,-,2.6,0,24,D
"Christchurch, Kyle St Ews",20/07/2022,0.2,-,-,-,24,D
Culverden Aws,20/07/2022,0,-,2.5,0,24,D
Cass Ews,20/07/2022,16.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,20/07/2022,0.2,-,2.5,0,24,D
Diamond Harbour Ews,20/07/2022,0.4,-,12.6,0,24,D
Hanmer Forest Ews,20/07/2022,0,-,1.6,0,24,D
Le Bons Bay Aws,20/07/2022,0.2,-,2.3,0,24,D
"Lincoln, Broadfield Ews",20/07/2022,0.2,-,18.1,0,24,D
"Lismore, Racemans House Cws",20/07/2022,13.4,-,0,12.8,24,D
Medbury Cws,20/07/2022,0,-,3.5,0,24,D
Methven Cws,20/07/2022,22,-,0,21.4,24,D
Ohoka Cws,20/07/2022,0,-,3.2,0,24,D
Rangiora Ews,20/07/2022,0,-,3.8,0,24,D
Waiau School Cws,20/07/2022,0.2,-,1.8,0,24,D
Waipara West Ews,20/07/2022,0,-,4.4,0,24,D
Wakanui 2 Cws,20/07/2022,8.8,-,0,6.1,24,D
Winchmore 2 Ews,20/07/2022,10.2,-,0,9.6,24,D
Waipara North Branch Ews,20/07/2022,0.6,-,-,-,24,D
Akaroa Ews,21/07/2022,72.4,-,0,69.7,24,D
Ashburton Aero Aws,21/07/2022,13.4,-,0,12.8,24,D
Balmoral East Cws,21/07/2022,41.2,-,0,5.7,24,D
Bromley Ews,21/07/2022,20.2,-,20.3,0,24,D
Chertsey Cws,21/07/2022,19.4,-,0,18,24,D
Cheviot Ews,21/07/2022,35.6,-,0,31.8,24,D
Christchurch Aero,21/07/2022,42.4,-,0,39.2,24,D
"Christchurch, Kyle St Ews",21/07/2022,42.4,-,0,0,24,D
Culverden Aws,21/07/2022,33,-,0,29.9,24,D
Cass Ews,21/07/2022,4.8,-,-,-,24,D
Christchurch Botanic Gardens Ews,21/07/2022,45.2,-,0,42.1,24,D
Diamond Harbour Ews,21/07/2022,52.8,-,0,39.6,24,D
Hanmer Forest Ews,21/07/2022,46,-,0,44,24,D
Le Bons Bay Aws,21/07/2022,47,-,0,44,24,D
"Lincoln, Broadfield Ews",21/07/2022,39.6,-,0,20.9,24,D
"Lismore, Racemans House Cws",21/07/2022,6,-,0,5.4,24,D
Medbury Cws,21/07/2022,28.6,-,0,24.6,24,D
Methven Cws,21/07/2022,13.6,-,0,13,24,D
Ohoka Cws,21/07/2022,32.2,-,0,28.4,24,D
Rangiora Ews,21/07/2022,23.2,-,0,18.8,24,D
Waiau School Cws,21/07/2022,51.6,-,0,49.3,24,D
Waipara West Ews,21/07/2022,31,-,0,26,24,D
Wakanui 2 Cws,21/07/2022,10,-,0,9.4,24,D
Winchmore 2 Ews,21/07/2022,15.2,-,0,14.6,24,D
Waipara North Branch Ews,21/07/2022,30.6,-,-,-,24,D
Akaroa Ews,22/07/2022,18.2,-,0,17.6,24,D
Ashburton Aero Aws,22/07/2022,0,-,0.6,0,24,D
Balmoral East Cws,22/07/2022,3.4,-,0,2.8,24,D
Bromley Ews,22/07/2022,5.6,-,15.3,0,24,D
Chertsey Cws,22/07/2022,0.2,-,0.4,0,24,D
Cheviot Ews,22/07/2022,7,-,0,6.5,24,D
Christchurch Aero,22/07/2022,9,-,0,8.4,24,D
"Christchurch, Kyle St Ews",22/07/2022,8.6,-,0,8,24,D
Culverden Aws,22/07/2022,2.8,-,0,2.2,24,D
Cass Ews,22/07/2022,0,-,-,-,24,D
Christchurch Botanic Gardens Ews,22/07/2022,10,-,0,9.4,24,D
Diamond Harbour Ews,22/07/2022,17,-,0,16.4,24,D
Hanmer Forest Ews,22/07/2022,10.2,-,0,9.8,24,D
Le Bons Bay Aws,22/07/2022,9.4,-,0,8.8,24,D
"Lincoln, Broadfield Ews",22/07/2022,4,-,0,3.4,24,D
"Lismore, Racemans House Cws",22/07/2022,0,-,0.6,0,24,D
Medbury Cws,22/07/2022,2.2,-,0,1.7,24,D
Methven Cws,22/07/2022,0,-,0.6,0,24,D
Ohoka Cws,22/07/2022,2.2,-,0,1.6,24,D
Rangiora Ews,22/07/2022,1.2,-,0,0.6,24,D
Waiau School Cws,22/07/2022,8.6,-,0,8.1,24,D
Waipara West Ews,22/07/2022,3.4,-,0,2.8,24,D
Wakanui 2 Cws,22/07/2022,0,-,0.6,0,24,D
Winchmore 2 Ews,22/07/2022,0,-,0.6,0,24,D
Waipara North Branch Ews,22/07/2022,3.4,-,-,-,24,D
Akaroa Ews,23/07/2022,1.2,-,0,0.6,24,D
Ashburton Aero Aws,23/07/2022,0,-,1.2,0,24,D
Balmoral East Cws,23/07/2022,0.2,-,0.4,0,24,D
Bromley Ews,23/07/2022,0,-,15.9,0,24,D
Chertsey Cws,23/07/2022,0,-,1,0,24,D
Cheviot Ews,23/07/2022,4.6,-,0,4.1,24,D
Christchurch Aero,23/07/2022,0,-,0.6,0,24,D
"Christchurch, Kyle St Ews",23/07/2022,0.2,-,0.4,0,24,D
Culverden Aws,23/07/2022,0.2,-,0.4,0,24,D
Cass Ews,23/07/2022,0.2,-,-,-,24,D
Christchurch Botanic Gardens Ews,23/07/2022,0.6,-,0,0,24,D
Diamond Harbour Ews,23/07/2022,2.6,-,0,2,24,D
Hanmer Forest Ews,23/07/2022,0.2,-,0.2,0,24,D
Le Bons Bay Aws,23/07/2022,2.2,-,0,1.6,24,D
"Lincoln, Broadfield Ews",23/07/2022,0,-,0.6,0,24,D
"Lismore, Racemans House Cws",23/07/2022,0,-,1.2,0,24,D
Medbury Cws,23/07/2022,0,-,0.5,0,24,D
Methven Cws,23/07/2022,0,-,1.2,0,24,D
Ohoka Cws,23/07/2022,0,-,0.6,0,24,D
