Station information:,,,,,,,
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Cape Campbell Aws,1/6/2022,5.2,-,99.7,0,24,D
Levin Aws,1/6/2022,4.4,-,0,3.7,24,D
Levin Ews,1/6/2022,3.4,-,0,2.7,24,D
Mana Island Aws,1/6/2022,5.8,-,6.4,0,24,D
Martinborough Ews,1/6/2022,1.2,-,81.6,0,24,D
Masterton Aero Aws,1/6/2022,4.2,-,0,3.5,24,D
Masterton Ews,1/6/2022,4.2,-,0,0.9,24,D
"Masterton, Te Ore Ore Cws",1/6/2022,4.4,-,0,0.4,24,D
Maungaraki 3,1/6/2022,4.6,-,0,0.6,24,D
Ngawi Aws,1/6/2022,1.8,-,67.3,0,24,D
Paraparaumu Aero,1/6/2022,6.1,1,2.1,0,24,D
Paraparaumu Aero Aws,1/6/2022,7.2,-,0,0.3,24,D
Paraparaumu Ews,1/6/2022,6.4,-,14.8,0,24,D
"Porirua, Elsdon Park Aws",1/6/2022,6.8,-,0,6,24,D
Stephens Island Aws,1/6/2022,17.6,-,-,-,24,D
"Upper Hutt, Trentham Ews",1/6/2022,11.6,-,0,4.9,24,D
Wellington Aero,1/6/2022,5.1,-,38.7,0,24,D
"Wellington, Greta Point Cws",1/6/2022,5.2,-,36.3,0,24,D
"Wellington, Kelburn 2",1/6/2022,10,-,24.1,0,24,D
"Wellington, Kelburn Aws",1/6/2022,10.6,-,8.8,0,24,D
Baring Head,2/6/2022,18.6,-,75.9,0,24,D
Blenheim Aero Aws,2/6/2022,16,-,48,0,24,D
Blenheim Research Ews,2/6/2022,5.4,-,87.1,0,24,D
Brothers Island Aws,2/6/2022,10.4,-,-,-,24,D
Cape Campbell Aws,2/6/2022,4.8,-,95.4,0,24,D
Levin Aws,2/6/2022,9.6,-,0,8.9,24,D
Levin Ews,2/6/2022,9.8,-,0,9.1,24,D
Mana Island Aws,2/6/2022,10.2,-,0,3.2,24,D
Martinborough Ews,2/6/2022,8.6,-,73.6,0,24,D
Masterton Aero Aws,2/6/2022,7.2,-,0,6.5,24,D
Masterton Ews,2/6/2022,3.2,-,0,2.5,24,D
"Masterton, Te Ore Ore Cws",2/6/2022,3.6,-,0,2.9,24,D
Maungaraki 3,2/6/2022,22.2,-,0,21.5,24,D
Ngawi Aws,2/6/2022,3.2,-,64.8,0,24,D
Paraparaumu Aero,2/6/2022,17.6,1,0,14.6,24,D
Paraparaumu Aero Aws,2/6/2022,16.6,-,0,15.8,24,D
Paraparaumu Ews,2/6/2022,15.8,-,0,0.1,24,D
"Porirua, Elsdon Park Aws",2/6/2022,13,-,0,12.3,24,D
Stephens Island Aws,2/6/2022,1.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",2/6/2022,30.2,-,0,29.7,24,D
Wellington Aero,2/6/2022,41.6,-,0,1.9,24,D
"Wellington, Greta Point Cws",2/6/2022,27.4,-,9.9,0,24,D
"Wellington, Kelburn 2",2/6/2022,36.2,-,0,11.1,24,D
"Wellington, Kelburn Aws",2/6/2022,35.8,-,0,26,24,D
Baring Head,3/6/2022,3,-,73.9,0,24,D
Blenheim Aero Aws,3/6/2022,6,-,42.7,0,24,D
Blenheim Research Ews,3/6/2022,5.4,-,82.2,0,24,D
Brothers Island Aws,3/6/2022,4.4,-,-,-,24,D
Cape Campbell Aws,3/6/2022,0.4,-,95.5,0,24,D
Levin Aws,3/6/2022,6.4,-,0,5.7,24,D
Levin Ews,3/6/2022,5.6,-,0,4.9,24,D
Mana Island Aws,3/6/2022,11,-,0,10.3,24,D
Martinborough Ews,3/6/2022,1,-,73.3,0,24,D
Masterton Aero Aws,3/6/2022,1,-,0,0.3,24,D
Masterton Ews,3/6/2022,0.8,-,0,0.1,24,D
"Masterton, Te Ore Ore Cws",3/6/2022,0.6,-,0.1,0,24,D
Maungaraki 3,3/6/2022,8.2,-,0,7.5,24,D
Ngawi Aws,3/6/2022,0.4,-,65.2,0,24,D
Paraparaumu Aero,3/6/2022,12.8,1,0,12,24,D
Paraparaumu Aero Aws,3/6/2022,13,-,0,12.2,24,D
Paraparaumu Ews,3/6/2022,11.8,-,0,11,24,D
"Porirua, Elsdon Park Aws",3/6/2022,16.8,-,0,16.1,24,D
Stephens Island Aws,3/6/2022,11.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",3/6/2022,8.8,-,0,8.3,24,D
Wellington Aero,3/6/2022,4.1,-,0,3.2,24,D
"Wellington, Greta Point Cws",3/6/2022,4.2,-,6.6,0,24,D
"Wellington, Kelburn 2",3/6/2022,7.8,-,0,6.9,24,D
"Wellington, Kelburn Aws",3/6/2022,7.4,-,0,6.5,24,D
Baring Head,4/6/2022,2,-,72.8,0,24,D
Blenheim Aero Aws,4/6/2022,4.2,-,39.1,0,24,D
Blenheim Research Ews,4/6/2022,1.6,-,81.2,0,24,D
Brothers Island Aws,4/6/2022,2,-,-,-,24,D
Cape Campbell Aws,4/6/2022,0,-,96,0,24,D
Levin Aws,4/6/2022,5.6,-,0,4.9,24,D
Levin Ews,4/6/2022,1.6,-,0,0.9,24,D
Mana Island Aws,4/6/2022,0.6,-,0.1,0,24,D
Martinborough Ews,4/6/2022,0.2,-,73.8,0,24,D
Masterton Aero Aws,4/6/2022,9.2,-,0,8.5,24,D
Masterton Ews,4/6/2022,7,-,0,6.3,24,D
"Masterton, Te Ore Ore Cws",4/6/2022,4.6,-,0,3.8,24,D
Maungaraki 3,4/6/2022,2.8,-,0,2.1,24,D
Ngawi Aws,4/6/2022,4.2,-,61.7,0,24,D
Paraparaumu Aero,4/6/2022,0.2,1,0.6,0,24,D
Paraparaumu Aero Aws,4/6/2022,0.2,-,0.6,0,24,D
Paraparaumu Ews,4/6/2022,0,-,0.8,0,24,D
"Porirua, Elsdon Park Aws",4/6/2022,2.6,-,0,1.9,24,D
Stephens Island Aws,4/6/2022,11,-,-,-,24,D
"Upper Hutt, Trentham Ews",4/6/2022,2.2,-,0,1.7,24,D
Wellington Aero,4/6/2022,2.2,-,0,1.3,24,D
"Wellington, Greta Point Cws",4/6/2022,3,-,4.6,0,24,D
"Wellington, Kelburn 2",4/6/2022,8.8,-,0,7.9,24,D
"Wellington, Kelburn Aws",4/6/2022,9,-,0,8.1,24,D
Baring Head,5/6/2022,0,-,73.8,0,24,D
Blenheim Aero Aws,5/6/2022,0.4,-,39.4,0,24,D
Blenheim Research Ews,5/6/2022,0,-,81.9,0,24,D
Brothers Island Aws,5/6/2022,0,-,-,-,24,D
Cape Campbell Aws,5/6/2022,0,-,96.4,0,24,D
Levin Aws,5/6/2022,0,-,0.7,0,24,D
Levin Ews,5/6/2022,0,-,0.7,0,24,D
Mana Island Aws,5/6/2022,0.2,-,0.6,0,24,D
Martinborough Ews,5/6/2022,0,-,74.5,0,24,D
Masterton Aero Aws,5/6/2022,0.2,-,0.5,0,24,D
Masterton Ews,5/6/2022,0,-,0.7,0,24,D
"Masterton, Te Ore Ore Cws",5/6/2022,0,-,0.7,0,24,D
Maungaraki 3,5/6/2022,0,-,0.7,0,24,D
Ngawi Aws,5/6/2022,0,-,62.4,0,24,D
Paraparaumu Aero,5/6/2022,0,0,1.5,0,24,D
Paraparaumu Aero Aws,5/6/2022,0.2,-,1.3,0,24,D
Paraparaumu Ews,5/6/2022,0,-,1.7,0,24,D
"Porirua, Elsdon Park Aws",5/6/2022,0.2,-,0.5,0,24,D
Stephens Island Aws,5/6/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",5/6/2022,0,-,0.5,0,24,D
Wellington Aero,5/6/2022,0,-,1,0,24,D
"Wellington, Greta Point Cws",5/6/2022,0,-,5.5,0,24,D
"Wellington, Kelburn 2",5/6/2022,0.2,-,0.8,0,24,D
"Wellington, Kelburn Aws",5/6/2022,0,-,1,0,24,D
Baring Head,6/6/2022,0,-,74.7,0,24,D
Blenheim Aero Aws,6/6/2022,0.6,-,39.5,0,24,D
Blenheim Research Ews,6/6/2022,0,-,82.5,0,24,D
Brothers Island Aws,6/6/2022,0,-,-,-,24,D
Cape Campbell Aws,6/6/2022,0,-,96.9,0,24,D
Levin Aws,6/6/2022,1,-,0.4,0,24,D
Levin Ews,6/6/2022,0.6,-,0.7,0,24,D
Mana Island Aws,6/6/2022,0,-,1.2,0,24,D
Martinborough Ews,6/6/2022,0,-,75.2,0,24,D
Masterton Aero Aws,6/6/2022,0,-,1.3,0,24,D
Masterton Ews,6/6/2022,0,-,1.4,0,24,D
"Masterton, Te Ore Ore Cws",6/6/2022,0,-,1.4,0,24,D
Maungaraki 3,6/6/2022,0.2,-,1.2,0,24,D
Ngawi Aws,6/6/2022,0,-,63.1,0,24,D
Paraparaumu Aero,6/6/2022,0,0,2.3,0,24,D
Paraparaumu Aero Aws,6/6/2022,0,-,2.1,0,24,D
Paraparaumu Ews,6/6/2022,0,-,2.5,0,24,D
"Porirua, Elsdon Park Aws",6/6/2022,0.2,-,1,0,24,D
Stephens Island Aws,6/6/2022,2.6,-,-,-,24,D
"Upper Hutt, Trentham Ews",6/6/2022,0,-,1,0,24,D
Wellington Aero,6/6/2022,0,-,1.9,0,24,D
"Wellington, Greta Point Cws",6/6/2022,0,-,6.5,0,24,D
"Wellington, Kelburn 2",6/6/2022,0,-,1.7,0,24,D
"Wellington, Kelburn Aws",6/6/2022,0,-,1.9,0,24,D
Baring Head,7/6/2022,0,-,75.7,0,24,D
Blenheim Aero Aws,7/6/2022,0.2,-,39.9,0,24,D
Blenheim Research Ews,7/6/2022,0.2,-,82.9,0,24,D
Brothers Island Aws,7/6/2022,0,-,-,-,24,D
Cape Campbell Aws,7/6/2022,0,-,97.4,0,24,D
Levin Aws,7/6/2022,0.2,-,0.8,0,24,D
Levin Ews,7/6/2022,0,-,1.4,0,24,D
Mana Island Aws,7/6/2022,0,-,1.9,0,24,D
Martinborough Ews,7/6/2022,0,-,76,0,24,D
Masterton Aero Aws,7/6/2022,0,-,2,0,24,D
Masterton Ews,7/6/2022,0,-,2.1,0,24,D
"Masterton, Te Ore Ore Cws",7/6/2022,0.2,-,1.9,0,24,D
Maungaraki 3,7/6/2022,0,-,1.8,0,24,D
Ngawi Aws,7/6/2022,0,-,63.8,0,24,D
Paraparaumu Aero,7/6/2022,0,0,3.2,0,24,D
Paraparaumu Aero Aws,7/6/2022,0,-,3,0,24,D
Paraparaumu Ews,7/6/2022,0,-,3.4,0,24,D
"Porirua, Elsdon Park Aws",7/6/2022,0,-,1.6,0,24,D
Stephens Island Aws,7/6/2022,1,-,-,-,24,D
"Upper Hutt, Trentham Ews",7/6/2022,0,-,1.6,0,24,D
Wellington Aero,7/6/2022,0,-,2.9,0,24,D
"Wellington, Greta Point Cws",7/6/2022,0,-,7.4,0,24,D
"Wellington, Kelburn 2",7/6/2022,0,-,2.7,0,24,D
"Wellington, Kelburn Aws",7/6/2022,0,-,2.9,0,24,D
Baring Head,8/6/2022,3.6,-,73,0,24,D
Blenheim Aero Aws,8/6/2022,4,-,36.6,0,24,D
Blenheim Research Ews,8/6/2022,2.4,-,81.1,0,24,D
Brothers Island Aws,8/6/2022,4.2,-,-,-,24,D
Cape Campbell Aws,8/6/2022,1.2,-,96.7,0,24,D
Levin Aws,8/6/2022,3.8,-,0,2.3,24,D
Levin Ews,8/6/2022,3.4,-,0,1.4,24,D
Mana Island Aws,8/6/2022,8.4,-,0,5.8,24,D
Martinborough Ews,8/6/2022,1.2,-,75.5,0,24,D
Masterton Aero Aws,8/6/2022,0.2,-,2.5,0,24,D
Masterton Ews,8/6/2022,0,-,2.8,0,24,D
"Masterton, Te Ore Ore Cws",8/6/2022,0,-,2.6,0,24,D
Maungaraki 3,8/6/2022,6,-,0,3.5,24,D
Ngawi Aws,8/6/2022,0,-,64.5,0,24,D
Paraparaumu Aero,8/6/2022,6.8,1,0,2.8,24,D
Paraparaumu Aero Aws,8/6/2022,6.8,-,0,3,24,D
Paraparaumu Ews,8/6/2022,6.2,-,0,2,24,D
"Porirua, Elsdon Park Aws",8/6/2022,7.8,-,0,5.5,24,D
Stephens Island Aws,8/6/2022,5,-,-,-,24,D
"Upper Hutt, Trentham Ews",8/6/2022,5.4,-,0,3.3,24,D
Wellington Aero,8/6/2022,6.8,-,0,3,24,D
"Wellington, Greta Point Cws",8/6/2022,6.6,-,1.8,0,24,D
"Wellington, Kelburn 2",8/6/2022,7.6,-,0,4,24,D
"Wellington, Kelburn Aws",8/6/2022,8,-,0,4.2,24,D
Baring Head,9/6/2022,6.6,-,67.4,0,24,D
Blenheim Aero Aws,9/6/2022,22.8,-,14.5,0,24,D
Blenheim Research Ews,9/6/2022,19,-,62.7,0,24,D
Brothers Island Aws,9/6/2022,7.8,-,-,-,24,D
Cape Campbell Aws,9/6/2022,16,-,81.1,0,24,D
Levin Aws,9/6/2022,2,-,0,1.3,24,D
Levin Ews,9/6/2022,1.2,-,0,0.5,24,D
Mana Island Aws,9/6/2022,13.6,-,0,12.9,24,D
Martinborough Ews,9/6/2022,0,-,76.2,0,24,D
Masterton Aero Aws,9/6/2022,0,-,3.3,0,24,D
Masterton Ews,9/6/2022,0,-,3.5,0,24,D
"Masterton, Te Ore Ore Cws",9/6/2022,0,-,3.3,0,24,D
Maungaraki 3,9/6/2022,23.6,-,0,22.9,24,D
Ngawi Aws,9/6/2022,2,-,63.2,0,24,D
Paraparaumu Aero,9/6/2022,17.4,1,0,16.6,24,D
Paraparaumu Aero Aws,9/6/2022,13.8,-,0,13,24,D
Paraparaumu Ews,9/6/2022,13,-,0,12.2,24,D
"Porirua, Elsdon Park Aws",9/6/2022,23,-,0,22.3,24,D
Stephens Island Aws,9/6/2022,11.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",9/6/2022,5.2,-,0,4.7,24,D
Wellington Aero,9/6/2022,12.1,-,0,11.2,24,D
"Wellington, Greta Point Cws",9/6/2022,14.6,-,0,11.9,24,D
"Wellington, Kelburn 2",9/6/2022,11.2,-,0,10.3,24,D
"Wellington, Kelburn Aws",9/6/2022,11.2,-,0,10.3,24,D
Baring Head,10/6/2022,11.8,-,56.5,0,24,D
Blenheim Aero Aws,10/6/2022,8,-,7.1,0,24,D
Blenheim Research Ews,10/6/2022,6.8,-,56.5,0,24,D
Brothers Island Aws,10/6/2022,8.2,-,-,-,24,D
Cape Campbell Aws,10/6/2022,4.4,-,77.3,0,24,D
Levin Aws,10/6/2022,27,-,0,26.3,24,D
Levin Ews,10/6/2022,27,-,0,26.3,24,D
Mana Island Aws,10/6/2022,11,-,0,10.3,24,D
Martinborough Ews,10/6/2022,6.8,-,70.1,0,24,D
Masterton Aero Aws,10/6/2022,10.4,-,0,6.4,24,D
Masterton Ews,10/6/2022,10.8,-,0,6.7,24,D
"Masterton, Te Ore Ore Cws",10/6/2022,15.6,-,0,11.7,24,D
Maungaraki 3,10/6/2022,19.6,-,0,18.9,24,D
Ngawi Aws,10/6/2022,6.4,-,57.5,0,24,D
Paraparaumu Aero,10/6/2022,25.5,1,0,24.7,24,D
Paraparaumu Aero Aws,10/6/2022,27.8,-,0,27,24,D
Paraparaumu Ews,10/6/2022,26.4,-,0,25.6,24,D
"Porirua, Elsdon Park Aws",10/6/2022,14.4,-,0,13.7,24,D
Stephens Island Aws,10/6/2022,3.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",10/6/2022,42.4,-,0,41.9,24,D
Wellington Aero,10/6/2022,20.2,-,0,19.3,24,D
"Wellington, Greta Point Cws",10/6/2022,19.2,-,0,18.3,24,D
"Wellington, Kelburn 2",10/6/2022,21.6,-,0,20.7,24,D
"Wellington, Kelburn Aws",10/6/2022,21.2,-,0,20.3,24,D
Baring Head,11/6/2022,7.6,-,49.9,0,24,D
Blenheim Aero Aws,11/6/2022,5.8,-,2,0,24,D
Blenheim Research Ews,11/6/2022,6.8,-,50.4,0,24,D
Brothers Island Aws,11/6/2022,9.4,-,-,-,24,D
Cape Campbell Aws,11/6/2022,2.4,-,75.6,0,24,D
Levin Aws,11/6/2022,42.6,-,0,41.9,24,D
Levin Ews,11/6/2022,36.6,-,0,35.9,24,D
Mana Island Aws,11/6/2022,15.4,-,0,14.7,24,D
Martinborough Ews,11/6/2022,8.4,-,62.4,0,24,D
Masterton Aero Aws,11/6/2022,12.4,-,0,11.7,24,D
Masterton Ews,11/6/2022,8.4,-,0,7.7,24,D
"Masterton, Te Ore Ore Cws",11/6/2022,5.8,-,0,5.1,24,D
Maungaraki 3,11/6/2022,11.2,-,0,10.5,24,D
Ngawi Aws,11/6/2022,1.4,-,56.8,0,24,D
Paraparaumu Aero,11/6/2022,33.3,1,0,32.5,24,D
Paraparaumu Aero Aws,11/6/2022,33.4,-,0,32.6,24,D
Paraparaumu Ews,11/6/2022,31.2,-,0,30.4,24,D
"Porirua, Elsdon Park Aws",11/6/2022,19,-,0,18.3,24,D
Stephens Island Aws,11/6/2022,13.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",11/6/2022,26.8,-,0,26.3,24,D
Wellington Aero,11/6/2022,13.4,-,0,12.5,24,D
"Wellington, Greta Point Cws",11/6/2022,11.6,-,0,10.7,24,D
"Wellington, Kelburn 2",11/6/2022,10.4,-,0,9.5,24,D
"Wellington, Kelburn Aws",11/6/2022,9,-,0,8.1,24,D
Baring Head,12/6/2022,0.4,-,50.4,0,24,D
Blenheim Aero Aws,12/6/2022,0,-,2.7,0,24,D
Blenheim Research Ews,12/6/2022,0,-,51.1,0,24,D
Brothers Island Aws,12/6/2022,0,-,-,-,24,D
Cape Campbell Aws,12/6/2022,0,-,76.2,0,24,D
Levin Aws,12/6/2022,3,-,0,2.3,24,D
Levin Ews,12/6/2022,1.6,-,0,0.9,24,D
Mana Island Aws,12/6/2022,2.8,-,0,2.1,24,D
Martinborough Ews,12/6/2022,0.8,-,62.3,0,24,D
Masterton Aero Aws,12/6/2022,1,-,0,0.3,24,D
Masterton Ews,12/6/2022,0.4,-,0.3,0,24,D
"Masterton, Te Ore Ore Cws",12/6/2022,0.4,-,0.3,0,24,D
Maungaraki 3,12/6/2022,6.2,-,0,5.5,24,D
Ngawi Aws,12/6/2022,0,-,57.5,0,24,D
Paraparaumu Aero,12/6/2022,13.3,2,0,12.5,24,D
Paraparaumu Aero Aws,12/6/2022,8.2,-,0,7.4,24,D
Paraparaumu Ews,12/6/2022,8,-,0,7.2,24,D
"Porirua, Elsdon Park Aws",12/6/2022,3.4,-,0,2.7,24,D
Stephens Island Aws,12/6/2022,1.2,-,-,-,24,D
"Upper Hutt, Trentham Ews",12/6/2022,9.2,-,0,8.7,24,D
Wellington Aero,12/6/2022,1.1,-,0,0.2,24,D
"Wellington, Greta Point Cws",12/6/2022,2.6,-,0,1.7,24,D
"Wellington, Kelburn 2",12/6/2022,3.4,-,0,2.5,24,D
"Wellington, Kelburn Aws",12/6/2022,3.2,-,0,2.3,24,D
Baring Head,13/06/2022,12,-,39.4,0,24,D
Blenheim Aero Aws,13/06/2022,14.2,-,0,10.9,24,D
Blenheim Research Ews,13/06/2022,9.8,-,41.9,0,24,D
Brothers Island Aws,13/06/2022,10,-,-,-,24,D
Cape Campbell Aws,13/06/2022,3.4,-,73.5,0,24,D
Levin Aws,13/06/2022,25.4,-,0,24.7,24,D
Levin Ews,13/06/2022,27.6,-,0,26.9,24,D
Mana Island Aws,13/06/2022,45,-,0,44.3,24,D
Martinborough Ews,13/06/2022,18.8,-,44.2,0,24,D
Masterton Ews,13/06/2022,20.6,-,0,19.6,24,D
"Masterton, Te Ore Ore Cws",13/06/2022,20.2,-,0,19.2,24,D
Maungaraki 3,13/06/2022,26.2,-,0,25.5,24,D
Ngawi Aws,13/06/2022,5,-,53.3,0,24,D
Paraparaumu Aero,13/06/2022,37.9,1,0,37.1,24,D
Paraparaumu Aero Aws,13/06/2022,39.2,-,0,38.4,24,D
Paraparaumu Ews,13/06/2022,38,-,0,37.2,24,D
"Porirua, Elsdon Park Aws",13/06/2022,42.4,-,0,41.7,24,D
Stephens Island Aws,13/06/2022,12.8,-,-,-,24,D
"Upper Hutt, Trentham Ews",13/06/2022,44.2,-,0,43.7,24,D
Wellington Aero,13/06/2022,18.1,-,0,17.2,24,D
"Wellington, Greta Point Cws",13/06/2022,16.2,-,0,15.3,24,D
"Wellington, Kelburn 2",13/06/2022,17,-,0,16.1,24,D
"Wellington, Kelburn Aws",13/06/2022,16.4,-,0,15.5,24,D
Baring Head,14/06/2022,1,-,39.3,0,24,D
Blenheim Aero Aws,14/06/2022,3.8,-,0,3.1,24,D
Blenheim Research Ews,14/06/2022,3.2,-,39.4,0,24,D
Brothers Island Aws,14/06/2022,1.6,-,-,-,24,D
Cape Campbell Aws,14/06/2022,0.2,-,74,0,24,D
Levin Aws,14/06/2022,10,-,0,9.3,24,D
Levin Ews,14/06/2022,8.4,-,0,7.7,24,D
Mana Island Aws,14/06/2022,5.2,-,0,4.5,24,D
Martinborough Ews,14/06/2022,9.4,-,35.5,0,24,D
Masterton Aero Aws,14/06/2022,5,-,0,3.5,24,D
Masterton Ews,14/06/2022,5,-,0,4.3,24,D
"Masterton, Te Ore Ore Cws",14/06/2022,3.6,-,0,2.9,24,D
Maungaraki 3,14/06/2022,2.4,-,0,1.7,24,D
Ngawi Aws,14/06/2022,0.4,-,53.6,0,24,D
Paraparaumu Aero,14/06/2022,1.5,1,0,0.7,24,D
Paraparaumu Aero Aws,14/06/2022,2.2,-,0,1.4,24,D
Paraparaumu Ews,14/06/2022,2.2,-,0,1.4,24,D
"Porirua, Elsdon Park Aws",14/06/2022,8,-,0,7.3,24,D
Stephens Island Aws,14/06/2022,2.4,-,-,-,24,D
"Upper Hutt, Trentham Ews",14/06/2022,8.4,-,0,7.9,24,D
Wellington Aero,14/06/2022,4.3,-,0,3.4,24,D
"Wellington, Greta Point Cws",14/06/2022,3.2,-,0,2.3,24,D
"Wellington, Kelburn 2",14/06/2022,3,-,0,2.1,24,D
"Wellington, Kelburn Aws",14/06/2022,2.8,-,0,1.9,24,D
Baring Head,15/06/2022,0,-,40.3,0,24,D
Blenheim Aero Aws,15/06/2022,0,-,0.7,0,24,D
Blenheim Research Ews,15/06/2022,0,-,40.1,0,24,D
Brothers Island Aws,15/06/2022,0,-,-,-,24,D
Cape Campbell Aws,15/06/2022,0,-,74.6,0,24,D
Levin Aws,15/06/2022,1.2,-,0,0.5,24,D
Levin Ews,15/06/2022,0.8,-,0,0.1,24,D
Mana Island Aws,15/06/2022,0,-,0.7,0,24,D
Martinborough Ews,15/06/2022,0,-,36.2,0,24,D
Masterton Aero Aws,15/06/2022,0.8,-,0,0.1,24,D
Masterton Ews,15/06/2022,0.4,-,0.3,0,24,D
"Masterton, Te Ore Ore Cws",15/06/2022,0.2,-,0.5,0,24,D
Maungaraki 3,15/06/2022,0,-,0.7,0,24,D
Ngawi Aws,15/06/2022,0,-,54.3,0,24,D
Paraparaumu Aero,15/06/2022,0,0,0.8,0,24,D
Paraparaumu Aero Aws,15/06/2022,0,-,0.8,0,24,D
Paraparaumu Ews,15/06/2022,0,-,0.8,0,24,D
"Porirua, Elsdon Park Aws",15/06/2022,0,-,0.7,0,24,D
Stephens Island Aws,15/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",15/06/2022,0,-,0.5,0,24,D
Wellington Aero,15/06/2022,0,-,1,0,24,D
"Wellington, Greta Point Cws",15/06/2022,0,-,1,0,24,D
"Wellington, Kelburn 2",15/06/2022,0,-,1,0,24,D
"Wellington, Kelburn Aws",15/06/2022,0,-,1,0,24,D
Baring Head,16/06/2022,0,-,41.2,0,24,D
Blenheim Aero Aws,16/06/2022,0,-,1.3,0,24,D
Blenheim Research Ews,16/06/2022,0,-,40.7,0,24,D
Brothers Island Aws,16/06/2022,0,-,-,-,24,D
Cape Campbell Aws,16/06/2022,0,-,75.3,0,24,D
Levin Aws,16/06/2022,0,-,0.7,0,24,D
Levin Ews,16/06/2022,0,-,0.7,0,24,D
Mana Island Aws,16/06/2022,0,-,1.4,0,24,D
Martinborough Ews,16/06/2022,0,-,36.9,0,24,D
Masterton Aero Aws,16/06/2022,0,-,0.7,0,24,D
Masterton Ews,16/06/2022,0,-,1,0,24,D
"Masterton, Te Ore Ore Cws",16/06/2022,0,-,1.2,0,24,D
Maungaraki 3,16/06/2022,0,-,1.4,0,24,D
Ngawi Aws,16/06/2022,0,-,55,0,24,D
Paraparaumu Aero,16/06/2022,0,0,1.7,0,24,D
Paraparaumu Aero Aws,16/06/2022,0,-,1.7,0,24,D
Paraparaumu Ews,16/06/2022,0,-,1.7,0,24,D
"Porirua, Elsdon Park Aws",16/06/2022,0,-,1.4,0,24,D
Stephens Island Aws,16/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",16/06/2022,0,-,1,0,24,D
Wellington Aero,16/06/2022,0,-,1.9,0,24,D
"Wellington, Greta Point Cws",16/06/2022,0,-,1.9,0,24,D
"Wellington, Kelburn 2",16/06/2022,0,-,1.9,0,24,D
"Wellington, Kelburn Aws",16/06/2022,0,-,1.9,0,24,D
Baring Head,17/06/2022,0,-,42.2,0,24,D
Blenheim Aero Aws,17/06/2022,0,-,2,0,24,D
Blenheim Research Ews,17/06/2022,0,-,41.4,0,24,D
Brothers Island Aws,17/06/2022,0,-,-,-,24,D
Cape Campbell Aws,17/06/2022,0.2,-,75.8,0,24,D
Levin Aws,17/06/2022,0,-,1.4,0,24,D
Levin Ews,17/06/2022,0,-,1.3,0,24,D
Mana Island Aws,17/06/2022,0,-,2,0,24,D
Martinborough Ews,17/06/2022,0,-,37.6,0,24,D
Masterton Aero Aws,17/06/2022,0,-,1.5,0,24,D
Masterton Ews,17/06/2022,0,-,1.7,0,24,D
"Masterton, Te Ore Ore Cws",17/06/2022,0,-,1.9,0,24,D
Maungaraki 3,17/06/2022,0,-,2,0,24,D
Ngawi Aws,17/06/2022,0,-,55.7,0,24,D
Paraparaumu Aero,17/06/2022,0,0,2.5,0,24,D
Paraparaumu Aero Aws,17/06/2022,0,-,2.5,0,24,D
Paraparaumu Ews,17/06/2022,0,-,2.5,0,24,D
"Porirua, Elsdon Park Aws",17/06/2022,0,-,2,0,24,D
Stephens Island Aws,17/06/2022,0,-,-,-,24,D
"Upper Hutt, Trentham Ews",17/06/2022,0,-,1.6,0,24,D
Wellington Aero,17/06/2022,0,-,2.9,0,24,D
"Wellington, Greta Point Cws",17/06/2022,0,-,2.9,0,24,D
"Wellington, Kelburn 2",17/06/2022,0,-,2.9,0,24,D
"Wellington, Kelburn Aws",17/06/2022,0,-,2.9,0,24,D
Baring Head,18/06/2022,0,-,43.1,0,24,D
Blenheim Aero Aws,18/06/2022,0,-,2.7,0,24,D
Blenheim Research Ews,18/06/2022,0,-,42.1,0,24,D
Brothers Island Aws,18/06/2022,0,-,-,-,24,D
Cape Campbell Aws,18/06/2022,0.4,-,76,0,24,D
Levin Aws,18/06/2022,0.2,-,1.8,0,24,D
Levin Ews,18/06/2022,0,-,2,0,24,D
Mana Island Aws,18/06/2022,0,-,2.7,0,24,D
Martinborough Ews,18/06/2022,0,-,38.3,0,24,D
Masterton Aero Aws,18/06/2022,1.8,-,0.4,0,24,D
Masterton Ews,18/06/2022,1.4,-,1,0,24,D
"Masterton, Te Ore Ore Cws",18/06/2022,0.4,-,2.2,0,24,D
Maungaraki 3,18/06/2022,0,-,2.7,0,24,D
Ngawi Aws,18/06/2022,0,-,56.4,0,24,D
Paraparaumu Aero,18/06/2022,0.4,1,3,0,24,D
Paraparaumu Aero Aws,18/06/2022,0,-,3.4,0,24,D
Paraparaumu Ews,18/06/2022,0,-,3.4,0,24,D
"Porirua, Elsdon Park Aws",18/06/2022,0,-,2.7,0,24,D
Stephens Island Aws,18/06/2022,2.6,-,-,-,24,D
