Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Dunedin (Musselburgh Ews),15752,I50954,-45.90129,170.5147,4,H,Niwa
Middlemarch Ews,18437,I50513,-45.51814,170.13561,213,H,Niwa
Ranfurly Ews,18593,I50115,-45.12427,170.10045,450,H,Niwa
Windsor Ews,18594,I50087,-45.00829,170.82281,81,H,Niwa
Green Island (Kaikorai Estuary),22692,I5094A,-45.915,170.407,27,T,N/A
Oamaru Aws,25937,I50194,-45.10148,170.95052,40,H,N/A
Balclutha (Telford Ews),26163,I69276,-46.29282,169.7315,11,H,Niwa
Reefton Ews,3925,F21182,-42.116,171.86,198,G,Niwa / West Coast Rural Fire Dis
Oamaru Ews,40986,I51003,-45.057,171.023,20,G,Niwa
Balclutha (Finegand Ews),45319,I69277,-46.273,169.739,6,H,Niwa
Melford Hills,5033,H40771,-44.759,170.773,441,G,N/A
Oamaru Airport Aws,5142,I41902,-44.97212,171.08108,30,H,Metservice
Islay Downs,5302,I50241,-45.249,170.459,360,G,N/A
Palmerston,5323,I50471,-45.47554,170.71444,21,H,N/A
Lee Flat,5335,I50701,-45.783,170.027,354,G,N/A
Long Beach,5354,I50765,-45.755,170.638,10,T,N/A
Mosgiel Town,5361,I50832,-45.873,170.33,8,G,N/A
Maungatua,5396,I50912,-45.91,170.149,25,G,N/A
Lauder Ews,5535,I59065,-45.0401,169.68419,375,H,Niwa
Glenledi Rd,5703,I60102,-46.175,170.083,61,G,N/A
Balclutha,5866,I69272,-46.238,169.749,12,G,N/A
Inchclutha (T'Graph Rd),5886,I69382,-46.302,169.824,8,G,N/A
Nugget Point Aws,5893,I69482,-46.44767,169.81215,131,H,Metservice
Dunedin Aero Aws,7339,I50922,-45.92675,170.19684,2,H,Metservice
"Note: Position precision types are: ""W"" = based on whole minutes"," ""T"" = estimated to tenth minute",,,,,,
G = derived from gridref ," ""E"" = error cases derived from gridref",,,,,,
22692,20220716:0900,2.6,-,0,1.9,24,D
25937,20220716:0900,0,-,-,-,24,D
26163,20220716:0900,6.4,-,0,6,24,D
3925,20220716:0900,2.6,-,0,1.9,24,D
40986,20220716:0900,0,-,33.1,0,24,D
5033,20220716:0900,0,-,-,-,24,D
5142,20220716:0900,0,-,27.3,0,24,D
5302,20220716:0900,0,-,9.9,0,24,D
5323,20220716:0900,0,-,1.2,0,24,D
5335,20220716:0900,4.7,-,0,4.2,24,D
5354,20220716:0900,0,-,0.7,0,24,D
5361,20220716:0900,1.4,-,0,0.9,24,D
5396,20220716:0900,0,-,0.5,0,24,D
5535,20220716:0900,0,-,66.9,0,24,D
5703,20220716:0900,9.5,-,0,9,24,D
5886,20220716:0900,9.1,-,0,8.7,24,D
5893,20220716:0900,17.2,-,0,16.8,24,D
7339,20220716:0900,1.6,-,0,1.1,24,D
15752,20220717:0900,0,-,0.7,0,24,D
18437,20220717:0900,0,-,101.1,0,24,D
18593,20220717:0900,0,-,93.4,0,24,D
18594,20220717:0900,0,-,28.5,0,24,D
22692,20220717:0900,0,-,0.7,0,24,D
25937,20220717:0900,0,-,-,-,24,D
26163,20220717:0900,0,-,0.4,0,24,D
3925,20220717:0900,0,-,0.3,0,24,D
40986,20220717:0900,0,-,33.7,0,24,D
5033,20220717:0900,0,-,-,-,24,D
5142,20220717:0900,0,-,27.9,0,24,D
5302,20220717:0900,0,-,10.3,0,24,D
5323,20220717:0900,0,-,1.6,0,24,D
5335,20220717:0900,0.1,-,0.4,0,24,D
5354,20220717:0900,0,-,1.5,0,24,D
5361,20220717:0900,0,-,0.5,0,24,D
5396,20220717:0900,0,-,1.1,0,24,D
5535,20220717:0900,0.2,-,67.1,0,24,D
5703,20220717:0900,0,-,0.5,0,24,D
5886,20220717:0900,0.9,-,0,0.5,24,D
5893,20220717:0900,0,-,0.4,0,24,D
7339,20220717:0900,0,-,0.5,0,24,D
15752,20220718:0900,0,-,1.5,0,24,D
18437,20220718:0900,0.8,-,100.6,0,24,D
18593,20220718:0900,1.8,-,91.9,0,24,D
18594,20220718:0900,0,-,29,0,24,D
22692,20220718:0900,0,-,1.5,0,24,D
25937,20220718:0900,0,-,-,-,24,D
26163,20220718:0900,0,-,0.9,0,24,D
3925,20220718:0900,0.8,-,0,0.1,24,D
40986,20220718:0900,0,-,34.3,0,24,D
5033,20220718:0900,2.9,-,-,-,24,D
5142,20220718:0900,0,-,28.4,0,24,D
5302,20220718:0900,0,-,10.7,0,24,D
5323,20220718:0900,0,-,2,0,24,D
5335,20220718:0900,0,-,0.8,0,24,D
5354,20220718:0900,0,-,2.2,0,24,D
5361,20220718:0900,0,-,1.1,0,24,D
5396,20220718:0900,0,-,1.6,0,24,D
5535,20220718:0900,1.6,-,65.9,0,24,D
5703,20220718:0900,0,-,1.1,0,24,D
5866,20220718:0900,5.5,-,0,1.4,72,D
5886,20220718:0900,0,-,0.4,0,24,D
5893,20220718:0900,0,-,0.9,0,24,D
7339,20220718:0900,0,-,1.1,0,24,D
15752,20220719:0900,3.6,-,0,1.4,24,D
18437,20220719:0900,14.6,-,86.3,0,24,D
18593,20220719:0900,26.6,-,65.6,0,24,D
18594,20220719:0900,5.6,-,23.9,0,24,D
22692,20220719:0900,7.5,-,0,5.3,24,D
25937,20220719:0900,5.2,-,-,-,24,D
26163,20220719:0900,3.8,-,0,2.5,24,D
3925,20220719:0900,20.8,-,0,20.5,24,D
40986,20220719:0900,4.2,-,30.7,0,24,D
5033,20220719:0900,23.5,-,-,-,24,D
5142,20220719:0900,4,-,25,0,24,D
5302,20220719:0900,24.5,-,0,13.5,24,D
5323,20220719:0900,4.6,-,0,2.1,24,D
5335,20220719:0900,6.9,-,0,5.6,24,D
5354,20220719:0900,5.5,-,0,2.5,24,D
5361,20220719:0900,8.5,-,0,6.9,24,D
5396,20220719:0900,8.8,-,0,6.7,24,D
5535,20220719:0900,20.6,-,45.6,0,24,D
5703,20220719:0900,5.8,-,0,4.2,24,D
5866,20220719:0900,3.8,-,0,3.4,24,D
5886,20220719:0900,0,-,0.9,0,24,D
5893,20220719:0900,2.6,-,0,1.3,24,D
7339,20220719:0900,8.6,-,0,7,24,D
15752,20220720:0900,3.4,-,0,2.7,24,D
18437,20220720:0900,4.2,-,82.5,0,24,D
18593,20220720:0900,9.4,-,56.5,0,24,D
18594,20220720:0900,16.6,-,7.8,0,24,D
22692,20220720:0900,5.3,-,0,4.6,24,D
25937,20220720:0900,21.6,-,7.2,0,24,D
26163,20220720:0900,0.4,-,0,0,24,D
3925,20220720:0900,21.8,-,0,21.5,24,D
40986,20220720:0900,17.8,-,13.5,0,24,D
5033,20220720:0900,18.6,-,-,-,24,D
5142,20220720:0900,15.6,-,10,0,24,D
5302,20220720:0900,10.5,-,0,10.1,24,D
5323,20220720:0900,15.8,-,0,15.4,24,D
5335,20220720:0900,5,-,0,4.5,24,D
5354,20220720:0900,5.7,-,0,5,24,D
5361,20220720:0900,5,-,0,4.5,24,D
5396,20220720:0900,7.2,-,0,6.7,24,D
5535,20220720:0900,11.2,-,34.8,0,24,D
5703,20220720:0900,0,-,0.5,0,24,D
5866,20220720:0900,1,-,0,0.6,24,D
5886,20220720:0900,0,-,1.3,0,24,D
5893,20220720:0900,0.6,-,0,0.2,24,D
7339,20220720:0900,5,-,0,4.5,24,D
15752,20220721:0900,1,-,0,0.3,24,D
18437,20220721:0900,0.2,-,82.7,0,24,D
18593,20220721:0900,0.2,-,56.7,0,24,D
18594,20220721:0900,1.6,-,6.7,0,24,D
22692,20220721:0900,1,-,0,0.3,24,D
25937,20220721:0900,5.6,-,2.2,0,24,D
26163,20220721:0900,0,-,0.5,0,24,D
3925,20220721:0900,3,-,0,2.7,24,D
40986,20220721:0900,5.8,-,8.2,0,24,D
5033,20220721:0900,6.3,-,-,-,24,D
5142,20220721:0900,4.6,-,6,0,24,D
5302,20220721:0900,0,-,0.4,0,24,D
5323,20220721:0900,2.5,-,0,2.1,24,D
5335,20220721:0900,1.2,-,0,0.7,24,D
5354,20220721:0900,0.7,-,0,0,24,D
5361,20220721:0900,0.4,-,0.1,0,24,D
5396,20220721:0900,0.4,-,0.1,0,24,D
5535,20220721:0900,3.2,-,32,0,24,D
5703,20220721:0900,4.8,-,0,3.7,24,D
5866,20220721:0900,0,-,0.4,0,24,D
5886,20220721:0900,6.3,-,0,4.6,24,D
5893,20220721:0900,1,-,0,0.6,24,D
7339,20220721:0900,0.2,-,0.3,0,24,D
15752,20220722:0900,2.4,-,0,1.7,24,D
18437,20220722:0900,0,-,83.1,0,24,D
18593,20220722:0900,0.2,-,56.8,0,24,D
18594,20220722:0900,0,-,7.2,0,24,D
22692,20220722:0900,1.2,-,0,0.5,24,D
25937,20220722:0900,0,-,2.8,0,24,D
26163,20220722:0900,1.2,-,0,0.3,24,D
3925,20220722:0900,0,-,0.3,0,24,D
40986,20220722:0900,0,-,8.8,0,24,D
5033,20220722:0900,0,-,-,-,24,D
5142,20220722:0900,0,-,6.6,0,24,D
5302,20220722:0900,6.6,-,0,5.9,24,D
5323,20220722:0900,0,-,0.4,0,24,D
5335,20220722:0900,1.1,-,0,0.6,24,D
5354,20220722:0900,2.1,-,0,1.3,24,D
5361,20220722:0900,1,-,0,0.3,24,D
5396,20220722:0900,1.4,-,0,0.7,24,D
5535,20220722:0900,0,-,32.3,0,24,D
5703,20220722:0900,4.3,-,0,3.8,24,D
5866,20220722:0900,0,-,0.9,0,24,D
5886,20220722:0900,0.5,-,0,0.1,24,D
5893,20220722:0900,5.4,-,0,5,24,D
7339,20220722:0900,1.2,-,0,0.3,24,D
15752,20220723:0900,0,-,0.7,0,24,D
18437,20220723:0900,0.2,-,83.3,0,24,D
18593,20220723:0900,0,-,57.2,0,24,D
18594,20220723:0900,0.8,-,6.9,0,24,D
22692,20220723:0900,0,-,0.7,0,24,D
25937,20220723:0900,0.4,-,3,0,24,D
26163,20220723:0900,2.4,-,0,2,24,D
3925,20220723:0900,0,-,0.7,0,24,D
40986,20220723:0900,0.4,-,9,0,24,D
5033,20220723:0900,1.3,-,-,-,24,D
5142,20220723:0900,0.6,-,6.6,0,24,D
5302,20220723:0900,0,-,0.4,0,24,D
5323,20220723:0900,6.5,-,0,5.7,24,D
5335,20220723:0900,2.4,-,0,1.9,24,D
5354,20220723:0900,0.7,-,0,0,24,D
5361,20220723:0900,2.2,-,0,1.7,24,D
5396,20220723:0900,3,-,0,2.5,24,D
5535,20220723:0900,0,-,32.7,0,24,D
5703,20220723:0900,2,-,0,1.5,24,D
5866,20220723:0900,0,-,1.3,0,24,D
5886,20220723:0900,2.9,-,0,2.5,24,D
5893,20220723:0900,0.4,-,0,0,24,D
7339,20220723:0900,2.6,-,0,2.1,24,D
15752,20220724:0900,0,-,1.5,0,24,D
18437,20220724:0900,0,-,83.7,0,24,D
18593,20220724:0900,0,-,57.6,0,24,D
18594,20220724:0900,0,-,7.4,0,24,D
22692,20220724:0900,0,-,1.5,0,24,D
25937,20220724:0900,0,-,3.7,0,24,D
26163,20220724:0900,0,-,0.4,0,24,D
3925,20220724:0900,0,-,1,0,24,D
40986,20220724:0900,0,-,9.6,0,24,D
5033,20220724:0900,0.2,-,-,-,24,D
5142,20220724:0900,0.2,-,7,0,24,D
5302,20220724:0900,0,-,0.7,0,24,D
5323,20220724:0900,0,-,0.4,0,24,D
5335,20220724:0900,0.1,-,0.4,0,24,D
5354,20220724:0900,0,-,0.8,0,24,D
5361,20220724:0900,0,-,0.5,0,24,D
5396,20220724:0900,0,-,0.5,0,24,D
5535,20220724:0900,0,-,33.1,0,24,D
5703,20220724:0900,0,-,0.5,0,24,D
5866,20220724:0900,2.3,-,0,0.6,24,D
5886,20220724:0900,1.7,-,0,1.3,24,D
5893,20220724:0900,0,-,0.5,0,24,D
7339,20220724:0900,0.2,-,0.3,0,24,D
15752,20220725:0900,0.2,-,2,0,24,D
18437,20220725:0900,0,-,84.1,0,24,D
18593,20220725:0900,0,-,57.9,0,24,D
18594,20220725:0900,0.4,-,7.5,0,24,D
22692,20220725:0900,0.7,-,1.5,0,24,D
25937,20220725:0900,0.2,-,4.1,0,24,D
26163,20220725:0900,0,-,0.9,0,24,D
3925,20220725:0900,0,-,1.3,0,24,D
40986,20220725:0900,0,-,10.2,0,24,D
5033,20220725:0900,0,-,-,-,24,D
5142,20220725:0900,0,-,7.6,0,24,D
5302,20220725:0900,0,-,1.1,0,24,D
5323,20220725:0900,0.5,-,0.3,0,24,D
5335,20220725:0900,0.1,-,0.7,0,24,D
5354,20220725:0900,0.1,-,1.4,0,24,D
5361,20220725:0900,0.1,-,1,0,24,D
5396,20220725:0900,0,-,1.1,0,24,D
5535,20220725:0900,0.2,-,33.2,0,24,D
5703,20220725:0900,0,-,1.1,0,24,D
5866,20220725:0900,4.3,-,0,3.9,24,D
5886,20220725:0900,0.3,-,0.1,0,24,D
5893,20220725:0900,0,-,0.9,0,24,D
7339,20220725:0900,0,-,0.9,0,24,D
15752,20220726:0900,21.2,-,0,18.4,24,D
18437,20220726:0900,3.4,-,81.1,0,24,D
18593,20220726:0900,1.6,-,56.7,0,24,D
18594,20220726:0900,19.6,-,0,11.6,24,D
22692,20220726:0900,19.1,-,0,16.8,24,D
25937,20220726:0900,16.6,-,0,11.9,24,D
26163,20220726:0900,4,-,0,2.7,24,D
3925,20220726:0900,14,-,0,12.3,24,D
40986,20220726:0900,11.6,-,0,0.8,24,D
5033,20220726:0900,25.2,-,-,-,24,D
5142,20220726:0900,12.8,-,0,4.6,24,D
5302,20220726:0900,38,-,0,36.6,24,D
5323,20220726:0900,24.4,-,0,23.7,24,D
5335,20220726:0900,7.7,-,0,6.5,24,D
5354,20220726:0900,13.3,-,0,11.1,24,D
5361,20220726:0900,7,-,0,5.5,24,D
5396,20220726:0900,4.6,-,0,3,24,D
5535,20220726:0900,0,-,33.6,0,24,D
5703,20220726:0900,13,-,0,11.4,24,D
5886,20220726:0900,2.1,-,0,1.5,24,D
5893,20220726:0900,5.2,-,0,3.9,24,D
7339,20220726:0900,4,-,0,2.6,24,D
15752,20220727:0900,52.2,-,0,51.5,24,D
18437,20220727:0900,9,-,72.5,0,24,D
18593,20220727:0900,1.6,-,55.4,0,24,D
18594,20220727:0900,65.2,-,0,64.7,24,D
22692,20220727:0900,67.6,-,0,66.9,24,D
25937,20220727:0900,30.2,-,0,29.6,24,D
26163,20220727:0900,14,-,0,13.6,24,D
3925,20220727:0900,2.2,-,0,1.9,24,D
40986,20220727:0900,22.2,-,0,21.6,24,D
5033,20220727:0900,51.4,-,-,-,24,D
5142,20220727:0900,22,-,0,21.4,24,D
5323,20220727:0900,74.4,-,0,74,24,D
5335,20220727:0900,18.7,-,0,18.2,24,D
5354,20220727:0900,26.5,-,0,25.8,24,D
5361,20220727:0900,19,-,0,18.5,24,D
5396,20220727:0900,30,-,0,29.5,24,D
5535,20220727:0900,4.6,-,29.4,0,24,D
5703,20220727:0900,38.9,-,0,38.4,24,D
5866,20220727:0900,18,-,0,8.6,48,D
5886,20220727:0900,24.1,-,0,23.7,24,D
5893,20220727:0900,13,-,0,12.6,24,D
7339,20220727:0900,20.8,-,0,20.3,24,D
15752,20220728:0900,21.2,-,0,20.5,24,D
18437,20220728:0900,7.4,-,65.6,0,24,D
18593,20220728:0900,3.2,-,52.6,0,24,D
18594,20220728:0900,9.4,-,0,8.9,24,D
22692,20220728:0900,26.5,-,0,25.8,24,D
25937,20220728:0900,12.6,-,0,12,24,D
26163,20220728:0900,19.2,-,0,18.8,24,D
3925,20220728:0900,3.8,-,0,3.5,24,D
40986,20220728:0900,8.4,-,0,7.8,24,D
5033,20220728:0900,4,-,-,-,24,D
5142,20220728:0900,8,-,0,7.4,24,D
5302,20220728:0900,34,-,0,16.6,48,D
5323,20220728:0900,15.3,-,0,14.9,24,D
5335,20220728:0900,7.7,-,0,7.2,24,D
5354,20220728:0900,16.3,-,0,15.6,24,D
5361,20220728:0900,13.8,-,0,13.3,24,D
5396,20220728:0900,17.4,-,0,16.9,24,D
5535,20220728:0900,2,-,27.7,0,24,D
5703,20220728:0900,27.3,-,0,26.8,24,D
5866,20220728:0900,30.8,-,0,30.4,24,D
5886,20220728:0900,30.7,-,0,30.3,24,D
5893,20220728:0900,15.6,-,0,15.2,24,D
7339,20220728:0900,12.6,-,0,12.1,24,D
15752,20220729:0900,1.8,-,0,1.1,24,D
18437,20220729:0900,0,-,66.1,0,24,D
18593,20220729:0900,1.4,-,51.5,0,24,D
18594,20220729:0900,0,-,0.5,0,24,D
22692,20220729:0900,2.6,-,0,1.9,24,D
25937,20220729:0900,0.6,-,0,0,24,D
26163,20220729:0900,0.8,-,0,0.4,24,D
3925,20220729:0900,10.8,-,0,10.5,24,D
40986,20220729:0900,0,-,0.6,0,24,D
5033,20220729:0900,0.1,-,-,-,24,D
5142,20220729:0900,0.2,-,0.4,0,24,D
5302,20220729:0900,0,-,0.4,0,24,D
5323,20220729:0900,0,-,0.4,0,24,D
5335,20220729:0900,1.4,-,0,0.9,24,D
5354,20220729:0900,0.2,-,0.5,0,24,D
5361,20220729:0900,0.7,-,0,0.2,24,D
5396,20220729:0900,0.6,-,0,0.1,24,D
5535,20220729:0900,1.6,-,26.5,0,24,D
5703,20220729:0900,7.8,-,0,7.3,24,D
5866,20220729:0900,0.4,-,0,0,24,D
5886,20220729:0900,0.2,-,0.2,0,24,D
5893,20220729:0900,6.6,-,0,6.2,24,D
7339,20220729:0900,1.2,-,0,0.7,24,D
15752,20220730:0900,0.6,-,0.1,0,24,D
18437,20220730:0900,2,-,64.5,0,24,D
18593,20220730:0900,1.4,-,50.5,0,24,D
18594,20220730:0900,3.6,-,0,2.6,24,D
22692,20220730:0900,0.3,-,0.4,0,24,D
25937,20220730:0900,7.2,-,0,6.6,24,D
26163,20220730:0900,0,-,0.4,0,24,D
3925,20220730:0900,2,-,0,1.7,24,D
40986,20220730:0900,8.2,-,0,7,24,D
5033,20220730:0900,0,-,-,-,24,D
5142,20220730:0900,3.8,-,0,2.8,24,D
5302,20220730:0900,0,-,0.7,0,24,D
5323,20220730:0900,5.4,-,0,4.6,24,D
5335,20220730:0900,4.9,-,0,4.4,24,D
5354,20220730:0900,0.6,-,0.7,0,24,D
5361,20220730:0900,1.2,-,0,0.7,24,D
5396,20220730:0900,0.8,-,0,0.3,24,D
5535,20220730:0900,4.2,-,22.6,0,24,D
5703,20220730:0900,0,-,0.5,0,24,D
5866,20220730:0900,0,-,0.5,0,24,D
5886,20220730:0900,0,-,0.7,0,24,D
5893,20220730:0900,0,-,0.4,0,24,D
7339,20220730:0900,0,-,0.5,0,24,D
15752,20220731:0900,0,-,0.9,0,24,D
18437,20220731:0900,0.2,-,64.8,0,24,D
18593,20220731:0900,0,-,50.9,0,24,D
18594,20220731:0900,0,-,0.5,0,24,D
22692,20220731:0900,0,-,1.2,0,24,D
25937,20220731:0900,0.6,-,0,0,24,D
26163,20220731:0900,0,-,0.9,0,24,D
3925,20220731:0900,48.8,-,0,48.5,24,D
40986,20220731:0900,0,-,0.6,0,24,D
5033,20220731:0900,0,-,-,-,24,D
5142,20220731:0900,0,-,0.6,0,24,D
5302,20220731:0900,0,-,1.1,0,24,D
5323,20220731:0900,0,-,0.4,0,24,D
5335,20220731:0900,0.1,-,0.4,0,24,D
5354,20220731:0900,0.2,-,1.2,0,24,D
5361,20220731:0900,0,-,0.5,0,24,D
5396,20220731:0900,0,-,0.5,0,24,D
5535,20220731:0900,0.4,-,22.6,0,24,D
5703,20220731:0900,0,-,1.1,0,24,D
5886,20220731:0900,0,-,1.1,0,24,D
5893,20220731:0900,0.4,-,0.5,0,24,D
7339,20220731:0900,0.4,-,0.7,0,24,D
15752,20220801:0900,1.4,-,0.2,0,24,D
18437,20220801:0900,0,-,65.3,0,24,D
18593,20220801:0900,0,-,51.3,0,24,D
18594,20220801:0900,0,-,1,0,24,D
22692,20220801:0900,1.2,-,0.7,0,24,D
25937,20220801:0900,0,-,0.6,0,24,D
26163,20220801:0900,6.6,-,0,5.3,24,D
3925,20220801:0900,0.2,-,0.1,0,24,D
40986,20220801:0900,0,-,1.2,0,24,D
5033,20220801:0900,0,-,-,-,24,D
5142,20220801:0900,0,-,1.2,0,24,D
5302,20220801:0900,0,-,1.5,0,24,D
5323,20220801:0900,0,-,0.8,0,24,D
5335,20220801:0900,1.4,-,0,0.5,24,D
5354,20220801:0900,0.7,-,1.3,0,24,D
5361,20220801:0900,0.8,-,0.2,0,24,D
5396,20220801:0900,1,-,0,0,24,D
5535,20220801:0900,0,-,23,0,24,D
5703,20220801:0900,0,-,1.6,0,24,D
5866,20220801:0900,10.8,-,0,5,48,D
5886,20220801:0900,14.1,-,0,12.6,24,D
5893,20220801:0900,10.8,-,0,9.9,24,D
7339,20220801:0900,1,-,0.2,0,24,D
15752,20220802:0900,0,-,1.3,0,24,D
18437,20220802:0900,0.4,-,65.9,0,24,D
18593,20220802:0900,0,-,52.3,0,24,D
18594,20220802:0900,0,-,2,0,24,D
22692,20220802:0900,0,-,1.8,0,24,D
25937,20220802:0900,0,-,1.6,0,24,D
26163,20220802:0900,0.4,-,0.4,0,24,D
3925,20220802:0900,0.6,-,0.3,0,24,D
40986,20220802:0900,0,-,2.2,0,24,D
5033,20220802:0900,0,-,-,-,24,D
5142,20220802:0900,0,-,2.2,0,24,D
5302,20220802:0900,0,-,2.5,0,24,D
5323,20220802:0900,0,-,1.5,0,24,D
5335,20220802:0900,0.1,-,0.9,0,24,D
5354,20220802:0900,0,-,2.4,0,24,D
5361,20220802:0900,0,-,1.1,0,24,D
5396,20220802:0900,0,-,0.9,0,24,D
5535,20220802:0900,2.4,-,21.6,0,24,D
5703,20220802:0900,7.8,-,0,5.3,24,D
5866,20220802:0900,0,-,0.8,0,24,D
5886,20220802:0900,1.1,-,0,0.3,24,D
5893,20220802:0900,0,-,0.8,0,24,D
7339,20220802:0900,0,-,1.1,0,24,D
15752,20220803:0900,0,-,2.5,0,24,D
18437,20220803:0900,0.4,-,66.5,0,24,D
18593,20220803:0900,3.6,-,49.7,0,24,D
18594,20220803:0900,0.6,-,2.5,0,24,D
22692,20220803:0900,0,-,3,0,24,D
25937,20220803:0900,0,-,2.5,0,24,D
26163,20220803:0900,0.2,-,1,0,24,D
3925,20220803:0900,13.6,-,0,12.5,24,D
40986,20220803:0900,0,-,3.2,0,24,D
5033,20220803:0900,4.7,-,-,-,24,D
5142,20220803:0900,0,-,3.2,0,24,D
5302,20220803:0900,0,-,3.5,0,24,D
5323,20220803:0900,0,-,2.3,0,24,D
5335,20220803:0900,0,-,1.9,0,24,D
5354,20220803:0900,0,-,3.5,0,24,D
5361,20220803:0900,0,-,2,0,24,D
5396,20220803:0900,0,-,1.8,0,24,D
5535,20220803:0900,7,-,15.6,0,24,D
5703,20220803:0900,0,-,0.9,0,24,D
5866,20220803:0900,0,-,1.6,0,24,D
5886,20220803:0900,0.8,-,0,0,24,D
5893,20220803:0900,0.2,-,1.4,0,24,D
7339,20220803:0900,0,-,2,0,24,D
15752,20220804:0900,0,-,3.6,0,24,D
18437,20220804:0900,0,-,67.5,0,24,D
18593,20220804:0900,0,-,50.7,0,24,D
18594,20220804:0900,0,-,3.5,0,24,D
22692,20220804:0900,0,-,4.1,0,24,D
25937,20220804:0900,0,-,3.5,0,24,D
26163,20220804:0900,0,-,1.8,0,24,D
3925,20220804:0900,1.2,-,0,0.4,24,D
40986,20220804:0900,0,-,4.1,0,24,D
5033,20220804:0900,0,-,-,-,24,D
5142,20220804:0900,0,-,4.1,0,24,D
5302,20220804:0900,0,-,4.5,0,24,D
5323,20220804:0900,0,-,3,0,24,D
5335,20220804:0900,0,-,3,0,24,D
5354,20220804:0900,0,-,4.6,0,24,D
5361,20220804:0900,0,-,2.9,0,24,D
5396,20220804:0900,0,-,2.7,0,24,D
5535,20220804:0900,0,-,16.7,0,24,D
5703,20220804:0900,0,-,1.8,0,24,D
5866,20220804:0900,0,-,2.4,0,24,D
5886,20220804:0900,0,-,0.8,0,24,D
5893,20220804:0900,0,-,2.2,0,24,D
7339,20220804:0900,0,-,2.9,0,24,D
15752,20220805:0900,0,-,4.7,0,24,D
18437,20220805:0900,0,-,68.5,0,24,D
18593,20220805:0900,0,-,51.7,0,24,D
18594,20220805:0900,0,-,4.5,0,24,D
22692,20220805:0900,0,-,5.2,0,24,D
25937,20220805:0900,0,-,4.4,0,24,D
26163,20220805:0900,0,-,2.6,0,24,D
3925,20220805:0900,0,-,0.8,0,24,D
40986,20220805:0900,0,-,5.1,0,24,D
5033,20220805:0900,0,-,-,-,24,D
5142,20220805:0900,0,-,5.1,0,24,D
5302,20220805:0900,0,-,5.5,0,24,D
5323,20220805:0900,0,-,3.7,0,24,D
5335,20220805:0900,0,-,4,0,24,D
5354,20220805:0900,0,-,5.7,0,24,D
5361,20220805:0900,0,-,3.8,0,24,D
5396,20220805:0900,0,-,3.6,0,24,D
5535,20220805:0900,0,-,17.7,0,24,D
5703,20220805:0900,0,-,2.7,0,24,D
5866,20220805:0900,0,-,3.2,0,24,D
5886,20220805:0900,2.5,-,0,0.9,24,D
5893,20220805:0900,0,-,3,0,24,D
7339,20220805:0900,0,-,3.8,0,24,D
15752,20220806:0900,0,-,5.8,0,24,D
18437,20220806:0900,2.2,-,67.4,0,24,D
18593,20220806:0900,6.4,-,46.4,0,24,D
18594,20220806:0900,0.6,-,5,0,24,D
22692,20220806:0900,0.3,-,6,0,24,D
25937,20220806:0900,1,-,4.4,0,24,D
26163,20220806:0900,1.2,-,2.2,0,24,D
3925,20220806:0900,4,-,0,2.5,24,D
40986,20220806:0900,1,-,5.1,0,24,D
5033,20220806:0900,3.5,-,-,-,24,D
5142,20220806:0900,1.8,-,4.3,0,24,D
5302,20220806:0900,0,-,6.6,0,24,D
5323,20220806:0900,0,-,4.4,0,24,D
5335,20220806:0900,0.7,-,4.3,0,24,D
5354,20220806:0900,0,-,6.8,0,24,D
5361,20220806:0900,0.1,-,4.6,0,24,D
5396,20220806:0900,0,-,4.5,0,24,D
5535,20220806:0900,4.8,-,13.9,0,24,D
5703,20220806:0900,0,-,3.6,0,24,D
5866,20220806:0900,0,-,4,0,24,D
5886,20220806:0900,0,-,0.8,0,24,D
5893,20220806:0900,0.4,-,3.4,0,24,D
7339,20220806:0900,0.6,-,4.1,0,24,D
15752,20220807:0900,1.4,-,5.5,0,24,D
18437,20220807:0900,1.2,-,67.2,0,24,D
18593,20220807:0900,1,-,46.4,0,24,D
18594,20220807:0900,0.2,-,5.8,0,24,D
22692,20220807:0900,5.6,-,1.5,0,24,D
25937,20220807:0900,0.4,-,4.9,0,24,D
26163,20220807:0900,2.2,-,0.8,0,24,D
3925,20220807:0900,40.8,-,0,40,24,D
40986,20220807:0900,0.4,-,5.7,0,24,D
5033,20220807:0900,0,-,-,-,24,D
5142,20220807:0900,0.8,-,4.5,0,24,D
5302,20220807:0900,3.6,-,4,0,24,D
5323,20220807:0900,0,-,5.2,0,24,D
5335,20220807:0900,2.3,-,3,0,24,D
5354,20220807:0900,0.4,-,7.5,0,24,D
5361,20220807:0900,0,-,5.5,0,24,D
5396,20220807:0900,6,-,0,0.6,24,D
5535,20220807:0900,0.2,-,14.8,0,24,D
5703,20220807:0900,0,-,4.5,0,24,D
5866,20220807:0900,0,-,4.8,0,24,D
5886,20220807:0900,0,-,1.6,0,24,D
5893,20220807:0900,5.4,-,0,1.2,24,D
7339,20220807:0900,4.6,-,0.4,0,24,D
15752,20220808:0900,8.8,-,0,2.2,24,D
18437,20220808:0900,13.8,-,54.4,0,24,D
18593,20220808:0900,10.2,-,37.2,0,24,D
18594,20220808:0900,15,-,0,8.2,24,D
22692,20220808:0900,7.8,-,0,5.2,24,D
25937,20220808:0900,9.6,-,0,3.7,24,D
